Aux,Dom,E,F,I,Inf,J,N,NF,NT,P,S,SJ,SP,T,Tert,X,img_url,name,profile,votes_ENFJ,votes_ENFP,votes_ENTJ,votes_ENTP,votes_ESFJ,votes_ESFP,votes_ESTJ,votes_ESTP,votes_INFJ,votes_INFP,votes_INTJ,votes_INTP,votes_ISFJ,votes_ISFP,votes_ISTJ,votes_ISTP
Fi,Ne,,,,Se,,100%,50%,50%,,,0%,0%,,Fi,50%,/images/profile_transparent.png,Sophie Dee,https://www.personality-database.com/profile/38016/sophie-dee-performers-mbti-personality-type,,1,,,,,,,,,1,,,,,
Ne,Fi,,56%,100%,Te,,100%,56%,44%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/2087.png,Teller,https://www.personality-database.com/profile/2087/teller-performers-mbti-personality-type,,,,,,,,,,5,,4,,,,
Te,Ni,,,86%,Se,71%,71%,0%,71%,,,0%,29%,86%,Fi,,https://api.personality-database.com/profile_images/37848.png,Valentina Nappi,https://www.personality-database.com/profile/37848/valentina-nappi-performers-mbti-personality-type,,,,,,1,,,,,5,,,,,1
Se,Fi,,,100%,Se,,,0%,50%,,,0%,50%,,Fi,50%,/images/profile_transparent.png,Xander Corvus,https://www.personality-database.com/profile/38033/xander-corvus-performers-mbti-personality-type,,,,,,,,,,,1,,,1,,
Ne,Ti,,,100%,Fe,,89%,8%,82%,76%,,0%,11%,92%,Si,,https://api.personality-database.com/profile_images/19380.png,Adam Lanza,https://www.personality-database.com/profile/19380/adam-lanza-criminals-mbti-personality-type,,,,,,,,,,3,9,22,,,,4
Te,Ne,,,,Se,,100%,0%,100%,,,0%,0%,100%,Fe,50%,/images/profile_transparent.png,Adnan Syed,https://www.personality-database.com/profile/35177/adnan-syed-criminals-mbti-personality-type,,,,1,,,,,,,1,,,,,
Fi,Se,100%,76%,,Ni,,,4%,0%,100%,96%,0%,96%,,Te,,https://api.personality-database.com/profile_images/7495.png,Aileen Wuornos,https://www.personality-database.com/profile/7495/aileen-wuornos-criminals-mbti-personality-type,,1,,,,18,,6,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,3%,100%,97%,0%,97%,100%,Fe,,https://api.personality-database.com/profile_images/4145.png,Al Capone,https://www.personality-database.com/profile/4145/al-capone-criminals-mbti-personality-type,,,,1,,,,38,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/11276.png,Albert DeSalvo,https://www.personality-database.com/profile/11276/albert-desalvo-criminals-mbti-personality-type,,,,,,5,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,93%,100%,7%,93%,,Ni,,https://api.personality-database.com/profile_images/5210.png,Albert Fish,https://www.personality-database.com/profile/5210/albert-fish-criminals-mbti-personality-type,,,,,,,,,,,,,1,14,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,/images/profile_transparent.png,Alek Minassian,https://www.personality-database.com/profile/34376/alek-minassian-criminals-mbti-personality-type,,,,,,,,,,,,,,,,1
Se,Ti,,,100%,Fe,,,14%,0%,100%,86%,0%,86%,86%,Ni,,https://api.personality-database.com/profile_images/28983.png,Amanda Knox,https://www.personality-database.com/profile/28983/amanda-knox-criminals-mbti-personality-type,,,,,,,,,,1,,,,,,6
Te,Ni,,,83%,Se,100%,83%,0%,83%,,,17%,0%,100%,Fi,,https://api.personality-database.com/profile_images/19714.png,Amy Bishop,https://www.personality-database.com/profile/19714/amy-bishop-criminals-mbti-personality-type,,,,,,,1,,,,5,,,,,
Ne,Se,,,,Fe,,,0%,50%,100%,,0%,50%,100%,Fe,50%,https://api.personality-database.com/profile_images/5260.png,Anatoly Slivko,https://www.personality-database.com/profile/5260/anatoly-slivko-criminals-mbti-personality-type,,,,,,,,2,,,,2,,,,
Te,Ni,,,95%,Se,95%,95%,0%,95%,,,0%,5%,95%,Fi,,https://api.personality-database.com/profile_images/2785.png,Anders Behring Breivik,https://www.personality-database.com/profile/2785/anders-behring-breivik-criminals-mbti-personality-type,,,,,,2,,,,,40,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/9742.png,Andrei Chikatilo,https://www.personality-database.com/profile/9742/andrei-chikatilo-criminals-mbti-personality-type,,,,,,,,,,,,,,,3,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/11314.png,Andrew Cunanan,https://www.personality-database.com/profile/11314/andrew-cunanan-criminals-mbti-personality-type,,,,,,7,,,,,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/29702.png,Andrew Golden,https://www.personality-database.com/profile/29702/andrew-golden-criminals-mbti-personality-type,,,,,,,,,,,,,,,,2
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/29700.png,Andrew Kehoe,https://www.personality-database.com/profile/29700/andrew-kehoe-criminals-mbti-personality-type,,,1,,,,,,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/19369.png,Angelo Buono Jr.,https://www.personality-database.com/profile/19369/angelo-buono-jr-criminals-mbti-personality-type,,,,,,2,,,,,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/19408.png,Barry Prudom,https://www.personality-database.com/profile/19408/barry-prudom-criminals-mbti-personality-type,,,,,,,,,,,,,,,,2
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/16276.png,"Bartholomew ""Black Bart"" Roberts",https://www.personality-database.com/profile/16276/bartholomew-black-bart-roberts-criminals-mbti-personality-type,,,,6,,,,,,,,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/20356.png,Belle Gunness,https://www.personality-database.com/profile/20356/belle-gunness-criminals-mbti-personality-type,,,,,,,,,,,,,,,3,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/34007.png,Bernie Madoff,https://www.personality-database.com/profile/34007/bernie-madoff-criminals-mbti-personality-type,,,,,,,,6,,,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/7790.png,Betty Broderick,https://www.personality-database.com/profile/7790/betty-broderick-criminals-mbti-personality-type,,,,,,,,,,,5,,,,,
Se,Fi,,100%,75%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/27868.png,Billy the Kid (Henry McCarty / William H. Bonney),https://www.personality-database.com/profile/27868/billy-the-kid-henry-mccarty-william-h-bonney-criminals-mbti-personality-type,,,,,,1,,,,,,,,3,,
Te,Ni,,,100%,Se,80%,80%,0%,80%,,,0%,20%,80%,Fi,,https://api.personality-database.com/profile_images/19390.png,Bonnie Parker,https://www.personality-database.com/profile/19390/bonnie-parker-criminals-mbti-personality-type,,,,,,,,,,,4,,,1,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/19839.png,Bradford Bishop,https://www.personality-database.com/profile/19839/bradford-bishop-criminals-mbti-personality-type,,,,,,,,,,,,,,,,2
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/23808.png,Brenda Ann Spencer,https://www.personality-database.com/profile/23808/brenda-ann-spencer-criminals-mbti-personality-type,,,,,,,,,,,,,,,,12
Ti,Se,87%,,,Ni,,,5%,10%,85%,85%,3%,82%,87%,Fe,,https://api.personality-database.com/profile_images/30199.png,Brenton Tarrant,https://www.personality-database.com/profile/30199/brenton-tarrant-criminals-mbti-personality-type,1,,,1,,2,1,29,1,,3,,,1,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/19382.png,Bruce McArthur,https://www.personality-database.com/profile/19382/bruce-mcarthur-criminals-mbti-personality-type,,,,,,,,1,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/48171.png,Cabeça Branca (traficante),https://www.personality-database.com/profile/48171/cabea-branca-traficante-criminals-mbti-personality-type,,,,,,,,,,,,2,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/26556.png,Captain William Kidd,https://www.personality-database.com/profile/26556/captain-william-kidd-criminals-mbti-personality-type,,,,,,,,2,,,,,,,,
Se,Fi,,100%,80%,Te,,,0%,0%,80%,100%,20%,80%,,Ni,,https://api.personality-database.com/profile_images/19384.png,Caril Ann Fugate,https://www.personality-database.com/profile/19384/caril-ann-fugate-criminals-mbti-personality-type,,,,,1,,,,,,,,,4,,
Te,Si,,,100%,Ne,100%,,0%,33%,,67%,67%,0%,100%,Fi,,https://api.personality-database.com/profile_images/15081.png,Carl Panzram,https://www.personality-database.com/profile/15081/carl-panzram-criminals-mbti-personality-type,,,,,,,,,,,2,,,,4,
Se,Ti,,,79%,Fe,,,0%,0%,100%,100%,0%,100%,93%,Ni,,https://api.personality-database.com/profile_images/24669.png,Casey Anthony,https://www.personality-database.com/profile/24669/casey-anthony-criminals-mbti-personality-type,,,,,,1,,2,,,,,,,,11
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/34177.png,Cesar Sayoc,https://www.personality-database.com/profile/34177/cesar-sayoc-criminals-mbti-personality-type,,,,,,,,,,,,,,,,2
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/20361.png,"Charles ""Tex"" Watson",https://www.personality-database.com/profile/20361/charles-tex-watson-criminals-mbti-personality-type,,,,,,,,,,,,,,,,1
Fi,Ne,95%,85%,,Si,,95%,83%,12%,92%,,0%,5%,,Te,,https://api.personality-database.com/profile_images/770.png,Charles Manson,https://www.personality-database.com/profile/770/charles-manson-criminals-mbti-personality-type,3,45,1,5,,1,,2,1,1,,1,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/19556.png,Charles Salvador (Bronson),https://www.personality-database.com/profile/19556/charles-salvador-bronson-criminals-mbti-personality-type,,,,,,,,7,,,,,,,,
Ni,Te,60%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/27091.png,Charles Sobhraj,https://www.personality-database.com/profile/27091/charles-sobhraj-criminals-mbti-personality-type,,,3,,,,,,,,2,,,,,
Ti,Ne,100%,,,Si,,80%,0%,80%,100%,,0%,20%,100%,Fe,,https://api.personality-database.com/profile_images/19264.png,Charles Starkweather,https://www.personality-database.com/profile/19264/charles-starkweather-criminals-mbti-personality-type,,,,4,,,,1,,,,,,,,
Se,Ti,,,67%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/30526.png,Chris Watts,https://www.personality-database.com/profile/30526/chris-watts-criminals-mbti-personality-type,,,,,,,,1,,,,,,,,2
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/24703.png,Christopher Duntsch,https://www.personality-database.com/profile/24703/christopher-duntsch-criminals-mbti-personality-type,,,,,,,,,,,6,,,,,
Se,Fi,,80%,80%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/19391.png,Clyde Barrow,https://www.personality-database.com/profile/19391/clyde-barrow-criminals-mbti-personality-type,,,,,,,,1,,,,,,4,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/25407.png,Dakota Theriot,https://www.personality-database.com/profile/25407/dakota-theriot-criminals-mbti-personality-type,,,,,,,,,,,,,2,,,
Ne,Fi,,100%,100%,Te,,57%,57%,0%,100%,,0%,43%,,Si,,https://api.personality-database.com/profile_images/9738.png,David Berkowitz,https://www.personality-database.com/profile/9738/david-berkowitz-criminals-mbti-personality-type,,,,,,,,,,4,,,,3,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/29360.png,David Parker Ray,https://www.personality-database.com/profile/29360/david-parker-ray-criminals-mbti-personality-type,,,3,,,,,,,,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/12012.png,Dean Corll,https://www.personality-database.com/profile/12012/dean-corll-criminals-mbti-personality-type,,,3,,,,,,,,,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,67%,Fi,,https://api.personality-database.com/profile_images/20363.png,Delphine LaLaurie,https://www.personality-database.com/profile/20363/delphine-lalaurie-criminals-mbti-personality-type,,,,,,,,,,,,,1,,2,
Fe,Si,,100%,100%,Ne,100%,,25%,0%,,75%,75%,0%,,Ti,,https://api.personality-database.com/profile_images/9713.png,Dennis Nilsen,https://www.personality-database.com/profile/9713/dennis-nilsen-criminals-mbti-personality-type,,,,,,,,,1,,,,3,,,
Te,Si,,,100%,Ne,91%,,0%,0%,,100%,91%,9%,100%,Fi,,https://api.personality-database.com/profile_images/9739.png,Dennis Rader,https://www.personality-database.com/profile/9739/dennis-rader-criminals-mbti-personality-type,,,,,,,,,,,,,,,10,1
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,/images/profile_transparent.png,Diane Downs,https://www.personality-database.com/profile/39218/diane-downs-criminals-mbti-personality-type,,,,,,,,,,,,,,,,1
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/19374.png,Donald Henry Gaskins,https://www.personality-database.com/profile/19374/donald-henry-gaskins-criminals-mbti-personality-type,,,,,,,,3,,,,,,,,
Ne,Fi,,100%,100%,Te,,96%,96%,0%,96%,,2%,2%,,Si,,https://api.personality-database.com/profile_images/5898.png,Dylan Klebold,https://www.personality-database.com/profile/5898/dylan-klebold-criminals-mbti-personality-type,,,,,,,,,1,47,,,1,1,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/29698.png,Dylann Roof,https://www.personality-database.com/profile/29698/dylann-roof-criminals-mbti-personality-type,,,,,,,,,,,,,,,,7
Se,Fi,,92%,100%,Te,,,15%,0%,92%,85%,0%,85%,,Ni,,https://api.personality-database.com/profile_images/20377.png,Dzhokhar Tsarnaev,https://www.personality-database.com/profile/20377/dzhokhar-tsarnaev-criminals-mbti-personality-type,,,,,,,,,1,1,,,,10,,1
Se,Fi,,70%,100%,Te,,,13%,0%,61%,87%,39%,48%,,Ni,,https://api.personality-database.com/profile_images/7536.png,Ed Gein,https://www.personality-database.com/profile/7536/ed-gein-criminals-mbti-personality-type,,,,,,,,,,3,,,4,9,5,2
Ne,Ti,,,84%,Fe,,96%,8%,88%,96%,,4%,0%,92%,Si,,https://api.personality-database.com/profile_images/9573.png,Ed Kemper,https://www.personality-database.com/profile/9573/ed-kemper-criminals-mbti-personality-type,,,,4,,,,,,2,,18,,,1,
Ti,Se,92%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/16159.png,"Edward ""Blackbeard"" Teach",https://www.personality-database.com/profile/16159/edward-blackbeard-teach-criminals-mbti-personality-type,,,,,,,,11,,,,,,,,1
Si,Te,100%,,,Fi,100%,,0%,27%,,73%,73%,0%,100%,Ne,,https://api.personality-database.com/profile_images/16350.png,El Chapo,https://www.personality-database.com/profile/16350/el-chapo-criminals-mbti-personality-type,,,3,,,,8,,,,,,,,,
Ni,Te,89%,,,Fi,89%,89%,0%,89%,,,0%,11%,100%,Se,,https://api.personality-database.com/profile_images/20362.png,Elizabeth Bathory,https://www.personality-database.com/profile/20362/elizabeth-bathory-criminals-mbti-personality-type,,,7,,,,,1,,,1,,,,,
Se,Fi,,52%,99%,Te,,53%,7%,46%,52%,,1%,46%,,Fi,,https://api.personality-database.com/profile_images/15047.png,Elliot Rodger,https://www.personality-database.com/profile/15047/elliot-rodger-criminals-mbti-personality-type,,,,1,,,,,3,9,75,,1,73,1,3
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/12013.png,Elmer Wayne Henley,https://www.personality-database.com/profile/12013/elmer-wayne-henley-criminals-mbti-personality-type,,,,,,,,,,3,,,,,,
Te,Ni,,,88%,Se,80%,82%,0%,82%,,,0%,18%,100%,Fi,,https://api.personality-database.com/profile_images/5899.png,Eric Harris,https://www.personality-database.com/profile/5899/eric-harris-criminals-mbti-personality-type,,,7,,,,,,,,38,1,,,,10
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/50230.png,Eugênio Chipkevitch,https://www.personality-database.com/profile/50230/eugnio-chipkevitch-criminals-mbti-personality-type,,,,,,,,,,,,,2,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/48539.png,Farah Jorge Farah,https://www.personality-database.com/profile/48539/farah-jorge-farah-criminals-mbti-personality-type,,,,,,,,,,,,,,1,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/48170.png,Fernandinho Beira-Mar,https://www.personality-database.com/profile/48170/fernandinho-beiramar-criminals-mbti-personality-type,,,1,,,,,,,,,,,,,
Ti,Ne,100%,,,Si,,80%,0%,80%,100%,,0%,20%,100%,Fe,,https://api.personality-database.com/profile_images/34319.png,Frank Abagnale,https://www.personality-database.com/profile/34319/frank-abagnale-criminals-mbti-personality-type,,,,8,,,,2,,,,,,,,
Te,Ni,,,100%,Se,100%,67%,0%,67%,,,33%,0%,100%,Fi,,https://api.personality-database.com/profile_images/34330.png,Frank Morris,https://www.personality-database.com/profile/34330/frank-morris-criminals-mbti-personality-type,,,,,,,,,,,2,,,,1,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/19366.png,Fred West,https://www.personality-database.com/profile/19366/fred-west-criminals-mbti-personality-type,,,,,,,,1,,,,,,,,
Fe,Si,,73%,100%,Ne,100%,,0%,18%,,82%,82%,0%,,Ti,,https://api.personality-database.com/profile_images/9740.png,Gary Ridgway,https://www.personality-database.com/profile/9740/gary-ridgway-criminals-mbti-personality-type,,,,,,,,,,,2,,8,,1,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,Gavrilo Princip,https://www.personality-database.com/profile/40531/gavrilo-princip-criminals-mbti-personality-type,,,,,,,,,,,1,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/39655.png,George Zimmerman,https://www.personality-database.com/profile/39655/george-zimmerman-criminals-mbti-personality-type,,,,,,,,,,,,,,,,1
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,/images/profile_transparent.png,Gerry Mcann,https://www.personality-database.com/profile/31381/gerry-mcann-criminals-mbti-personality-type,,,,,,,,1,,,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/50229.png,Gil Rugai,https://www.personality-database.com/profile/50229/gil-rugai-criminals-mbti-personality-type,,,,,,,,,2,,,,,,,
Ni,Fe,,,,Fe,,,50%,0%,,,0%,50%,,Ni,50%,/images/profile_transparent.png,Gilles de Rais,https://www.personality-database.com/profile/31326/gilles-de-rais-criminals-mbti-personality-type,1,,,,,,,,,,,,,,,1
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/50505.png,Gino Meneghetti,https://www.personality-database.com/profile/50505/gino-meneghetti-criminals-mbti-personality-type,,,,,,,,,,,,,,,,1
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/21102.png,Griselda Blanco,https://www.personality-database.com/profile/21102/griselda-blanco-criminals-mbti-personality-type,,,1,,,,,,,,,,,,,
Te,Ni,,,100%,Se,100%,100%,25%,75%,,,0%,0%,75%,Fi,,https://api.personality-database.com/profile_images/40358.png,Guy Fawkes,https://www.personality-database.com/profile/40358/guy-fawkes-criminals-mbti-personality-type,,,,,,,,,1,,3,,,,,
Fe,Fi,,100%,100%,Ne,,,0%,0%,,100%,50%,50%,,Ni,50%,https://api.personality-database.com/profile_images/30570.png,Gypsy Rose Blanchard,https://www.personality-database.com/profile/30570/gypsy-rose-blanchard-criminals-mbti-personality-type,,,,,,,,,,,,,2,2,,
Te,Ni,,,93%,Se,93%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/11315.png,H.H. Holmes,https://www.personality-database.com/profile/11315/hh-holmes-criminals-mbti-personality-type,,,,1,,,,,,,14,,,,,
Ni,Fe,100%,,,Si,,100%,50%,50%,,,0%,0%,,Fe,50%,https://api.personality-database.com/profile_images/19372.png,Harold Shipman,https://www.personality-database.com/profile/19372/harold-shipman-criminals-mbti-personality-type,2,,,2,,,,,,,,,,,,
Se,Si,,,100%,Fe,,,0%,0%,,100%,50%,50%,100%,Fi,50%,https://api.personality-database.com/profile_images/12626.png,Henry Lee Lucas,https://www.personality-database.com/profile/12626/henry-lee-lucas-criminals-mbti-personality-type,,,,,,,,,,,,,,,1,1
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/19375.png,Herbert Mullin,https://www.personality-database.com/profile/19375/herbert-mullin-criminals-mbti-personality-type,,1,,,,,,,,,,,,,,
Se,Ti,,,100%,Fe,,,0%,20%,80%,80%,0%,80%,100%,Ni,,https://api.personality-database.com/profile_images/11908.png,Ian Brady,https://www.personality-database.com/profile/11908/ian-brady-criminals-mbti-personality-type,,,,,,,,,,,1,,,,,4
Ne,Ti,,,100%,Fe,,89%,11%,78%,100%,,0%,11%,89%,Si,,https://api.personality-database.com/profile_images/16731.png,Issei Sagawa,https://www.personality-database.com/profile/16731/issei-sagawa-criminals-mbti-personality-type,,,,,,,,,,1,,7,,,,1
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,/images/profile_transparent.png,Jack Ruby,https://www.personality-database.com/profile/40533/jack-ruby-criminals-mbti-personality-type,,,,,,,,,,,,,,,1,
Te,Ni,,,95%,Se,95%,88%,2%,86%,,,9%,2%,95%,Fi,,https://api.personality-database.com/profile_images/3152.png,Jack The Ripper,https://www.personality-database.com/profile/3152/jack-the-ripper-criminals-mbti-personality-type,,1,,,,,1,,,,37,,,1,3,
Ti,Se,86%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/12091.png,"James ""Whitey"" Bulger",https://www.personality-database.com/profile/12091/james-whitey-bulger-criminals-mbti-personality-type,,,,,,,,6,,,,,,,,1
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,James Holmes,https://www.personality-database.com/profile/36087/james-holmes-criminals-mbti-personality-type,,,,,,,,,,,,1,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/24009.png,Jane Toppan,https://www.personality-database.com/profile/24009/jane-toppan-criminals-mbti-personality-type,,,,,,,,,,,,2,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,Jared Lee Loughner,https://www.personality-database.com/profile/41963/jared-lee-loughner-criminals-mbti-personality-type,,1,,,,,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,/images/profile_transparent.png,Jeff Weise,https://www.personality-database.com/profile/34378/jeff-weise-criminals-mbti-personality-type,,,,,,,,,,,,,,3,,
Ne,Ti,,,98%,Fe,,96%,25%,72%,98%,,0%,4%,74%,Si,,https://api.personality-database.com/profile_images/5997.png,Jeffrey Dahmer,https://www.personality-database.com/profile/5997/jeffrey-dahmer-criminals-mbti-personality-type,,,,1,,,,,1,12,,37,,1,,1
Ti,Se,100%,,,Ni,,,0%,6%,83%,94%,11%,83%,94%,Fe,,https://api.personality-database.com/profile_images/42437.png,Jeffrey Epstein,https://www.personality-database.com/profile/42437/jeffrey-epstein-criminals-mbti-personality-type,,,1,,,1,2,14,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/35662.png,Jerry Sandusky,https://www.personality-database.com/profile/35662/jerry-sandusky-criminals-mbti-personality-type,,,,,,,,3,,,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/30405.png,Jesse James,https://www.personality-database.com/profile/30405/jesse-james-criminals-mbti-personality-type,,,,,,,,,,,,,,,,6
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/21162.png,Joanna Dennehy,https://www.personality-database.com/profile/21162/joanna-dennehy-criminals-mbti-personality-type,,,,,,,,2,,,,,,,,
Fe,Ni,,93%,86%,Se,100%,100%,93%,7%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/11298.png,Jodi Arias,https://www.personality-database.com/profile/11298/jodi-arias-criminals-mbti-personality-type,2,,,,,,,,11,,1,,,,,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,https://api.personality-database.com/profile_images/19370.png,John Allen Muhammad,https://www.personality-database.com/profile/19370/john-allen-muhammad-criminals-mbti-personality-type,,,,,,,2,,,,,,,,,
Ti,Ne,100%,,,Si,,75%,0%,75%,100%,,0%,25%,100%,Fe,,https://api.personality-database.com/profile_images/26049.png,"John Henry ""Doc"" Holliday",https://www.personality-database.com/profile/26049/john-henry-doc-holliday-criminals-mbti-personality-type,,,,3,,,,1,,,,,,,,
Si,Te,100%,,,Fi,79%,,0%,0%,,100%,79%,21%,86%,Ne,,https://api.personality-database.com/profile_images/9741.png,John Wayne Gacy,https://www.personality-database.com/profile/9741/john-wayne-gacy-criminals-mbti-personality-type,,,,,2,,9,3,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,25%,75%,75%,,0%,0%,75%,Si,,/images/profile_transparent.png,John Wilkes Booth,https://www.personality-database.com/profile/40534/john-wilkes-booth-criminals-mbti-personality-type,,,,,,,,,,1,1,2,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/21103.png,Josef Fritzl,https://www.personality-database.com/profile/21103/josef-fritzl-criminals-mbti-personality-type,,,,,,,,,,,,,,,5,
Te,Ni,,,96%,Se,62%,92%,0%,92%,,,4%,4%,100%,Fi,,https://api.personality-database.com/profile_images/9691.png,Josef Mengele,https://www.personality-database.com/profile/9691/josef-mengele-criminals-mbti-personality-type,,,,1,,,,,,,15,8,,,1,1
