Aux,Dom,E,F,I,Inf,J,N,NF,NT,P,S,SJ,SP,T,Tert,X,img_url,name,profile,votes_ENFJ,votes_ENFP,votes_ENTJ,votes_ENTP,votes_ESFJ,votes_ESFP,votes_ESTJ,votes_ESTP,votes_INFJ,votes_INFP,votes_INTJ,votes_INTP,votes_ISFJ,votes_ISFP,votes_ISTJ,votes_ISTP
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/22980.png,Kris Lemche,https://www.personality-database.com/profile/22980/kris-lemche-actors-usa-mbti-personality-type,,,,1,,,,,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/8619.png,Kurt Russell,https://www.personality-database.com/profile/8619/kurt-russell-actors-usa-mbti-personality-type,,,,,,9,,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/22559.png,Kurtwood Smith,https://www.personality-database.com/profile/22559/kurtwood-smith-actors-usa-mbti-personality-type,,,,3,,,,,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/45320.png,Lamorne Morris,https://www.personality-database.com/profile/45320/lamorne-morris-actors-usa-mbti-personality-type,,,,,,1,,,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/11798.png,Laurence Fishburne,https://www.personality-database.com/profile/11798/laurence-fishburne-actors-usa-mbti-personality-type,,,,,,9,,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,/images/profile_transparent.png,Lee Majors,https://www.personality-database.com/profile/21956/lee-majors-actors-usa-mbti-personality-type,,,,,,,,1,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/28123.png,Lee Pace,https://www.personality-database.com/profile/28123/lee-pace-actors-usa-mbti-personality-type,,,,,,,,,,4,,,,,,
Fi,Se,75%,92%,,Ni,,,25%,5%,89%,70%,2%,69%,,Te,,https://api.personality-database.com/profile_images/1006.png,Leonardo DiCaprio,https://www.personality-database.com/profile/1006/leonardo-dicaprio-actors-usa-mbti-personality-type,2,10,1,1,,32,1,1,3,1,,1,,11,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/48648.png,Liam O'Brien,https://www.personality-database.com/profile/48648/liam-obrien-actors-usa-mbti-personality-type,,,,,,,,,,,,,,,1,
Ne,Fi,,100%,100%,Te,,88%,88%,0%,100%,,0%,13%,,Si,,https://api.personality-database.com/profile_images/23612.png,Logan Lerman,https://www.personality-database.com/profile/23612/logan-lerman-actors-usa-mbti-personality-type,,,,,,,,,,7,,,,1,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,/images/profile_transparent.png,Luis Guzman,https://www.personality-database.com/profile/20581/luis-guzman-actors-usa-mbti-personality-type,,,,,,1,,,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Luke Perry,https://www.personality-database.com/profile/36559/luke-perry-actors-usa-mbti-personality-type,2,,,,,,,,,,,,,,,
Fi,Ne,91%,82%,,Si,,100%,82%,18%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/22292.png,Macaulay Culkin,https://www.personality-database.com/profile/22292/macaulay-culkin-actors-usa-mbti-personality-type,,8,,2,,,,,,1,,,,,,
Ne,Fi,,100%,89%,Te,,78%,78%,0%,67%,,11%,11%,,Si,,https://api.personality-database.com/profile_images/24260.png,Mahershala Ali,https://www.personality-database.com/profile/24260/mahershala-ali-actors-usa-mbti-personality-type,1,,,,,,,,1,5,,,1,1,,
Fi,Ne,90%,100%,,Si,,90%,90%,0%,95%,,5%,5%,,Te,,https://api.personality-database.com/profile_images/9261.png,Mark Hamill,https://www.personality-database.com/profile/9261/mark-hamill-actors-usa-mbti-personality-type,,19,,,,,,,,,,,1,1,,
Fe,Ni,,98%,100%,Se,86%,76%,74%,2%,,,17%,7%,,Ti,,https://api.personality-database.com/profile_images/1035.png,Mark Ruffalo,https://www.personality-database.com/profile/1035/mark-ruffalo-actors-usa-mbti-personality-type,,,,,,,,,29,2,,1,7,3,,
Se,Ti,,,77%,Fe,,,0%,0%,100%,100%,0%,100%,92%,Ni,,https://api.personality-database.com/profile_images/13051.png,Mark Wahlberg,https://www.personality-database.com/profile/13051/mark-wahlberg-actors-usa-mbti-personality-type,,,,,,1,,2,,,,,,,,10
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/609.png,Martin Klebba,https://www.personality-database.com/profile/609/martin-klebba-actors-usa-mbti-personality-type,,,,,,,,3,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/51332.png,Martin Lawrence,https://www.personality-database.com/profile/51332/martin-lawrence-actors-usa-mbti-personality-type,,,,,,1,,,,,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/33597.png,Martin Sheen,https://www.personality-database.com/profile/33597/martin-sheen-actors-usa-mbti-personality-type,,,,,,,,,,,,,4,,,
Te,Si,,,74%,Ne,85%,,4%,11%,,85%,74%,11%,93%,Fi,,https://api.personality-database.com/profile_images/856.png,Matt Damon,https://www.personality-database.com/profile/856/matt-damon-actors-usa-mbti-personality-type,,,2,1,,1,3,,1,,,,,,17,2
Fe,Si,,91%,91%,Ne,82%,,0%,0%,,100%,82%,18%,,Ti,,https://api.personality-database.com/profile_images/3151.png,Matt LeBlanc,https://www.personality-database.com/profile/3151/matt-leblanc-actors-usa-mbti-personality-type,,,,,,,,1,,,,,9,1,,
Fe,Ni,,100%,83%,Se,83%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/20423.png,Matthew Daddario,https://www.personality-database.com/profile/20423/matthew-daddario-actors-usa-mbti-personality-type,1,,,,,,,,4,1,,,,,,
Ti,Ne,100%,,,Si,,100%,17%,83%,100%,,0%,0%,83%,Fe,,/images/profile_transparent.png,Matthew Gray Gubler,https://www.personality-database.com/profile/23910/matthew-gray-gubler-actors-usa-mbti-personality-type,,1,,5,,,,,,,,,,,,
Ni,Fe,87%,74%,,Ti,78%,74%,70%,4%,,,9%,17%,,Se,,https://api.personality-database.com/profile_images/470.png,Matthew McConaughey,https://www.personality-database.com/profile/470/matthew-mcconaughey-actors-usa-mbti-personality-type,16,,,1,,1,,2,,,,,,,2,1
Ti,Ne,100%,,,Si,,100%,22%,78%,100%,,0%,0%,78%,Fe,,https://api.personality-database.com/profile_images/34497.png,Matthew Mercer,https://www.personality-database.com/profile/34497/matthew-mercer-actors-usa-mbti-personality-type,,2,,7,,,,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/48978.png,Matthew Perry,https://www.personality-database.com/profile/48978/matthew-perry-actors-usa-mbti-personality-type,,,,9,,,,,,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/44575.png,Max Greenfield,https://www.personality-database.com/profile/44575/max-greenfield-actors-usa-mbti-personality-type,,,,,1,,,,,,,,,,,
Fi,Se,80%,76%,,Ni,,,36%,0%,68%,64%,8%,56%,,Te,,https://api.personality-database.com/profile_images/130.png,Mel Gibson,https://www.personality-database.com/profile/130/mel-gibson-actors-usa-mbti-personality-type,2,2,,,,10,2,4,4,1,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/49011.png,Mena Massoud,https://www.personality-database.com/profile/49011/mena-massoud-actors-usa-mbti-personality-type,,,,,,1,,,,,,,,,,
Fi,Se,100%,100%,,Ni,,,25%,0%,100%,75%,0%,75%,,Te,,https://api.personality-database.com/profile_images/45155.png,Michael B. Jordan,https://www.personality-database.com/profile/45155/michael-b-jordan-actors-usa-mbti-personality-type,,1,,,,3,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/34460.png,Michael Biehn,https://www.personality-database.com/profile/34460/michael-biehn-actors-usa-mbti-personality-type,,,,,,,,,,,,,,1,,
Ne,Fi,,100%,86%,Te,,79%,79%,0%,100%,,0%,21%,,Si,,https://api.personality-database.com/profile_images/20670.png,Michael Cera,https://www.personality-database.com/profile/20670/michael-cera-actors-usa-mbti-personality-type,,2,,,,,,,,9,,,,3,,
Ni,Te,100%,,,Fi,89%,100%,11%,89%,,,0%,0%,89%,Se,,https://api.personality-database.com/profile_images/13921.png,Michael Douglas,https://www.personality-database.com/profile/13921/michael-douglas-actors-usa-mbti-personality-type,,1,8,,,,,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/22584.png,Michael Ian Black,https://www.personality-database.com/profile/22584/michael-ian-black-actors-usa-mbti-personality-type,,,,2,,,,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/8913.png,Michael J. Fox,https://www.personality-database.com/profile/8913/michael-j-fox-actors-actresses-canada-mbti-personality-type,,,,,,,,10,,,,,,,,
Fi,Ne,82%,73%,,Si,,91%,73%,18%,100%,,0%,9%,,Te,,https://api.personality-database.com/profile_images/13917.png,Michael Keaton,https://www.personality-database.com/profile/13917/michael-keaton-actors-usa-mbti-personality-type,,8,,1,,,,,,,,1,,,,1
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/22558.png,Michael McKean,https://www.personality-database.com/profile/22558/michael-mckean-actors-usa-mbti-personality-type,,,1,,,,,,,,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/23609.png,Michael Pitt,https://www.personality-database.com/profile/23609/michael-pitt-actors-usa-mbti-personality-type,,,,,,,,,,,,,,,,1
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/22546.png,Michael Rapaport,https://www.personality-database.com/profile/22546/michael-rapaport-actors-usa-mbti-personality-type,,,,,,,,4,,,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,Michael Richards,https://www.personality-database.com/profile/21957/michael-richards-actors-usa-mbti-personality-type,,,,,,,,,,,1,,,,,
Fe,Ni,,80%,90%,Se,80%,90%,80%,10%,,,10%,0%,,Ti,,https://api.personality-database.com/profile_images/10025.png,Michael Shannon,https://www.personality-database.com/profile/10025/michael-shannon-actors-usa-mbti-personality-type,,,1,,,,,,6,2,,,,,1,
Se,Fi,,60%,70%,Te,,,10%,0%,90%,90%,10%,80%,,Ni,,https://api.personality-database.com/profile_images/8007.png,Mickey Rourke,https://www.personality-database.com/profile/8007/mickey-rourke-actors-usa-mbti-personality-type,,,,,,,,3,,1,,,,5,1,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,/images/profile_transparent.png,Miguel Ferrer,https://www.personality-database.com/profile/22547/miguel-ferrer-actors-usa-mbti-personality-type,,,,,,,,,,,,,4,,,
Fi,Ne,100%,100%,,Si,,85%,85%,0%,100%,,0%,15%,,Te,,https://api.personality-database.com/profile_images/8843.png,Mike Myers,https://www.personality-database.com/profile/8843/mike-myers-actors-actresses-canada-mbti-personality-type,,11,,,,2,,,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/33596.png,Miles Teller,https://www.personality-database.com/profile/33596/miles-teller-actors-usa-mbti-personality-type,,,,,,,,,,,,4,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/1518.png,Milo Ventimiglia,https://www.personality-database.com/profile/1518/milo-ventimiglia-actors-usa-mbti-personality-type,,,,,,,,,,,,,,,,9
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,Misha Collins,https://www.personality-database.com/profile/49090/misha-collins-actors-usa-mbti-personality-type,,1,,,,,,,,,,,,,,
Ni,Fe,67%,89%,,Ti,100%,96%,89%,7%,,,4%,0%,,Se,,https://api.personality-database.com/profile_images/969.png,Morgan Freeman,https://www.personality-database.com/profile/969/morgan-freeman-actors-usa-mbti-personality-type,30,,1,,,,,,11,,2,,,,2,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/40886.png,Mr. T,https://www.personality-database.com/profile/40886/mr-t-actors-usa-mbti-personality-type,,,3,,,,,,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/3235.png,Nat Wolff,https://www.personality-database.com/profile/3235/nat-wolff-actors-usa-mbti-personality-type,4,,,,,,,,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/5201.png,Nate Parker,https://www.personality-database.com/profile/5201/nate-parker-actors-usa-mbti-personality-type,,,,,,,,,,5,,,,,,
Ti,Ne,100%,,,Si,,95%,0%,95%,100%,,0%,5%,100%,Fe,,https://api.personality-database.com/profile_images/15528.png,Neil Patrick Harris,https://www.personality-database.com/profile/15528/neil-patrick-harris-actors-usa-mbti-personality-type,,,,20,,,,1,,,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,/images/profile_transparent.png,Nick Nolte,https://www.personality-database.com/profile/22563/nick-nolte-actors-usa-mbti-personality-type,,,5,,,,,,,,,,,,,
Te,Si,,,100%,Ne,75%,,0%,0%,,100%,75%,25%,100%,Fi,,/images/profile_transparent.png,Nick Offerman,https://www.personality-database.com/profile/40321/nick-offerman-actors-usa-mbti-personality-type,,,,,,,,,,,,,,,3,1
Ne,Fi,,90%,90%,Te,,98%,90%,8%,88%,,0%,3%,,Si,,https://api.personality-database.com/profile_images/960.png,Nicolas Cage,https://www.personality-database.com/profile/960/nicolas-cage-actors-usa-mbti-personality-type,,2,,1,,,,1,3,31,2,,,,,
Fi,Ne,100%,100%,,Si,,59%,59%,0%,100%,,0%,41%,,Te,,https://api.personality-database.com/profile_images/16732.png,Noah Centineo,https://www.personality-database.com/profile/16732/noah-centineo-actors-usa-mbti-personality-type,,16,,,,11,,,,,,,,,,
Ne,Fi,,100%,57%,Te,,100%,100%,0%,57%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/43014.png,Noah Schnapp,https://www.personality-database.com/profile/43014/noah-schnapp-actors-usa-mbti-personality-type,6,,,,,,,,,8,,,,,,
Ne,Ti,,,69%,Fe,,88%,0%,88%,88%,,6%,6%,100%,Si,,https://api.personality-database.com/profile_images/16881.png,Norm MacDonald,https://www.personality-database.com/profile/16881/norm-macdonald-actors-usa-mbti-personality-type,,,1,4,,,,,,,,9,,,1,1
Se,Fi,,93%,86%,Te,,,7%,0%,100%,93%,0%,93%,,Ni,,https://api.personality-database.com/profile_images/13927.png,Norman Reedus,https://www.personality-database.com/profile/13927/norman-reedus-actors-usa-mbti-personality-type,,,,,,2,,,,1,,,,10,,1
Ti,Ne,92%,,,Si,,92%,8%,83%,100%,,0%,8%,83%,Fe,,https://api.personality-database.com/profile_images/29442.png,Oscar Isaac,https://www.personality-database.com/profile/29442/oscar-isaac-actors-usa-mbti-personality-type,,,,10,,1,,,,1,,,,,,
Fi,Ne,86%,100%,,Si,,79%,79%,0%,100%,,0%,21%,,Te,,https://api.personality-database.com/profile_images/20739.png,Owen Wilson,https://www.personality-database.com/profile/20739/owen-wilson-actors-usa-mbti-personality-type,,11,,,,1,,,,,,,,2,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/32146.png,Pat Morita,https://www.personality-database.com/profile/32146/pat-morita-actors-usa-mbti-personality-type,,,,,,,,,,,4,,,,,
Ne,Ne,,,67%,Fe,,100%,0%,100%,67%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/34326.png,Patrick McGoohan,https://www.personality-database.com/profile/34326/patrick-mcgoohan-people-of-classic-hollywood-mbti-personality-type,,,,1,,,,,,,1,1,,,,
Ni,Fe,100%,100%,,Ti,88%,88%,88%,0%,,,0%,13%,,Se,,https://api.personality-database.com/profile_images/22551.png,Patrick Swayze,https://www.personality-database.com/profile/22551/patrick-swayze-actors-usa-mbti-personality-type,7,,,,,1,,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,17%,83%,100%,,0%,0%,83%,Fe,,/images/profile_transparent.png,Patton Oswalt,https://www.personality-database.com/profile/29854/patton-oswalt-actors-usa-mbti-personality-type,,1,,5,,,,,,,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/19843.png,Paul Dano,https://www.personality-database.com/profile/19843/paul-dano-actors-usa-mbti-personality-type,,,,,,,,,5,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/49568.png,Paul Newman,https://www.personality-database.com/profile/49568/paul-newman-actors-usa-mbti-personality-type,,,,1,,,,,,,,,,,,
Ti,Ne,93%,,,Si,,93%,0%,93%,100%,,0%,7%,100%,Fe,,https://api.personality-database.com/profile_images/12439.png,Paul Rudd,https://www.personality-database.com/profile/12439/paul-rudd-actors-usa-mbti-personality-type,,,,13,,,,1,,,,1,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,/images/profile_transparent.png,Paul Walker,https://www.personality-database.com/profile/41635/paul-walker-actors-usa-mbti-personality-type,,,,,,2,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/12096.png,Pedro Pascal,https://www.personality-database.com/profile/12096/pedro-pascal-actors-actresses-latin-america-mbti-personality-type,,,,,,,,,,,,,,2,,
Fe,Ni,,67%,100%,Se,67%,100%,67%,33%,,,0%,0%,,Ti,,/images/profile_transparent.png,Penn Badgley,https://www.personality-database.com/profile/39109/penn-badgley-actors-usa-mbti-personality-type,,,,,,,,,2,,,1,,,,
Fi,Se,80%,95%,,Ni,,,25%,0%,100%,75%,0%,75%,,Te,,https://api.personality-database.com/profile_images/22723.png,Pete Davidson,https://www.personality-database.com/profile/22723/pete-davidson-actors-usa-mbti-personality-type,,5,,,,10,,1,,,,,,4,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/25899.png,Peter Dinklage,https://www.personality-database.com/profile/25899/peter-dinklage-actors-usa-mbti-personality-type,,,,11,,,,,,,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/20108.png,Peter Weller,https://www.personality-database.com/profile/20108/peter-weller-actors-usa-mbti-personality-type,,,,,,,,,,,4,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,Phil Hartman,https://www.personality-database.com/profile/32835/phil-hartman-actors-usa-mbti-personality-type,,1,,,,,,,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Philip Michael Thomas,https://www.personality-database.com/profile/21953/philip-michael-thomas-actors-usa-mbti-personality-type,1,,,,,,,,,,,,,,,
Ni,Fe,100%,100%,,Ti,71%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/20439.png,Philip Seymour Hoffman,https://www.personality-database.com/profile/20439/philip-seymour-hoffman-actors-usa-mbti-personality-type,10,4,,,,,,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,24%,76%,100%,,0%,0%,76%,Fe,,https://api.personality-database.com/profile_images/16124.png,Rainn Wilson,https://www.personality-database.com/profile/16124/rainn-wilson-actors-usa-mbti-personality-type,,4,,13,,,,,,,,,,,,
Se,Fi,,77%,100%,Te,,,8%,8%,92%,85%,4%,81%,,Ni,,https://api.personality-database.com/profile_images/793.png,Rami Malek,https://www.personality-database.com/profile/793/rami-malek-actors-usa-mbti-personality-type,,,,,,,,,,2,1,1,,18,1,3
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/28544.png,Randall Park,https://www.personality-database.com/profile/28544/randall-park-actors-usa-mbti-personality-type,,3,,,,,,,,,,,,,,
Si,Se,100%,,,Fi,,,0%,0%,,100%,50%,50%,100%,Fe,50%,/images/profile_transparent.png,Ray Diaz,https://www.personality-database.com/profile/44061/ray-diaz-actors-usa-mbti-personality-type,,,,,,,1,1,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,/images/profile_transparent.png,Ray Liotta,https://www.personality-database.com/profile/20075/ray-liotta-actors-usa-mbti-personality-type,,,,,,,,3,,,,,,,,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,/images/profile_transparent.png,Raymond Burr,https://www.personality-database.com/profile/22636/raymond-burr-actors-usa-mbti-personality-type,,,,,,,5,,,,,,,,,
Fe,Ni,,100%,100%,Se,90%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/9893.png,Richard Gere,https://www.personality-database.com/profile/9893/richard-gere-actors-usa-mbti-personality-type,,,,,,,,,9,1,,,,,,
Fi,Se,100%,,,Ni,,,33%,0%,100%,67%,0%,67%,,Fe,50%,https://api.personality-database.com/profile_images/22540.png,Richard Pryor,https://www.personality-database.com/profile/22540/richard-pryor-actors-usa-mbti-personality-type,,2,,,,1,,3,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,/images/profile_transparent.png,Richard Roundtree,https://www.personality-database.com/profile/22609/richard-roundtree-actors-usa-mbti-personality-type,,,,,,1,,,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/33598.png,Richard Schiff,https://www.personality-database.com/profile/33598/richard-schiff-actors-usa-mbti-personality-type,,,,,,,,,,1,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,Rick Hoffman,https://www.personality-database.com/profile/22607/rick-hoffman-actors-usa-mbti-personality-type,,,,1,,,,,,,,,,,,
Ne,Fi,,100%,100%,Te,,93%,93%,0%,63%,,0%,7%,,Si,,https://api.personality-database.com/profile_images/4778.png,River Phoenix,https://www.personality-database.com/profile/4778/river-phoenix-actors-usa-mbti-personality-type,,,,,,,,,10,15,,,,2,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/33667.png,Rob Lowe,https://www.personality-database.com/profile/33667/rob-lowe-actors-usa-mbti-personality-type,,,,3,,,,,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Rob McElhenney,https://www.personality-database.com/profile/40026/rob-mcelhenney-actors-usa-mbti-personality-type,,,,,,,,,,1,,,,,,
Fi,Ne,100%,100%,,Si,,86%,86%,0%,100%,,0%,14%,,Te,,https://api.personality-database.com/profile_images/19866.png,Rob Schneider,https://www.personality-database.com/profile/19866/rob-schneider-actors-usa-mbti-personality-type,,6,,,,1,,,,,,,,,,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,/images/profile_transparent.png,Robert Davi,https://www.personality-database.com/profile/21959/robert-davi-actors-usa-mbti-personality-type,,,,,,,1,,,,,,,,,
Te,Si,,,90%,Ne,90%,,3%,3%,,94%,87%,6%,90%,Fi,,https://api.personality-database.com/profile_images/1766.png,Robert de Niro,https://www.personality-database.com/profile/1766/robert-de-niro-actors-usa-mbti-personality-type,,,1,,2,,,,,1,,,,,25,2
Ti,Ne,99%,,,Si,,99%,18%,80%,99%,,0%,1%,82%,Fe,,https://api.personality-database.com/profile_images/151.png,Robert Downey Jr.,https://www.personality-database.com/profile/151/robert-downey-jr-actors-usa-mbti-personality-type,1,31,,138,,,,2,,,,2,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/19273.png,Robert Duvall,https://www.personality-database.com/profile/19273/robert-duvall-actors-usa-mbti-personality-type,,,,,6,,,,,,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Robert Sean Leonard,https://www.personality-database.com/profile/41013/robert-sean-leonard-actors-usa-mbti-personality-type,,,,,,,,,1,,,,,,,
Fi,Ne,96%,99%,,Si,,99%,99%,0%,99%,,1%,0%,,Te,,https://api.personality-database.com/profile_images/978.png,Robin Williams,https://www.personality-database.com/profile/978/robin-williams-actors-usa-mbti-personality-type,,129,,,1,,1,,,5,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/39466.png,Romany Malco,https://www.personality-database.com/profile/39466/romany-malco-actors-usa-mbti-personality-type,,,,1,,,,,,,,,,,,
Si,Te,100%,,,Fi,100%,,17%,0%,,83%,83%,0%,83%,Ne,,https://api.personality-database.com/profile_images/11707.png,Ron Perlman,https://www.personality-database.com/profile/11707/ron-perlman-actors-usa-mbti-personality-type,1,,,,,,5,,,,,,,,,
Fi,Fi,67%,100%,,Ni,,67%,67%,0%,100%,,0%,33%,,Te,,/images/profile_transparent.png,Ross Lynch,https://www.personality-database.com/profile/23161/ross-lynch-actors-usa-mbti-personality-type,,1,,,,1,,,,1,,,,,,
Te,Si,,,100%,Ne,83%,,0%,0%,,100%,83%,17%,100%,Fi,,https://api.personality-database.com/profile_images/25514.png,Sam Elliott,https://www.personality-database.com/profile/25514/sam-elliott-actors-usa-mbti-personality-type,,,,,,,,,,,,,,,5,1
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/48645.png,Sam Riegal,https://www.personality-database.com/profile/48645/sam-riegal-actors-usa-mbti-personality-type,,1,,,,,,,,,,,,,,
Fi,Ne,100%,60%,,Si,,100%,60%,40%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/10485.png,Sam Rockwell,https://www.personality-database.com/profile/10485/sam-rockwell-actors-usa-mbti-personality-type,,6,,4,,,,,,,,,,,,
Ti,Se,97%,,,Ni,,,0%,0%,82%,100%,18%,82%,82%,Fe,,https://api.personality-database.com/profile_images/610.png,Samuel L. Jackson,https://www.personality-database.com/profile/610/samuel-l-jackson-actors-usa-mbti-personality-type,,,,,,6,6,20,,,,,,,,1
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/8840.png,Scott Baio,https://www.personality-database.com/profile/8840/scott-baio-actors-usa-mbti-personality-type,,,,,,,,1,,,,,,,,
