Aux,Dom,E,F,I,Inf,J,N,NF,NT,P,S,SJ,SP,T,Tert,X,img_url,name,profile,votes_ENFJ,votes_ENFP,votes_ENTJ,votes_ENTP,votes_ESFJ,votes_ESFP,votes_ESTJ,votes_ESTP,votes_INFJ,votes_INFP,votes_INTJ,votes_INTP,votes_ISFJ,votes_ISFP,votes_ISTJ,votes_ISTP
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/33933.png,Julianne Moore,https://www.personality-database.com/profile/33933/julianne-moore-actresses-usa-mbti-personality-type,,,,,,,,,4,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/19748.png,Juliette Lewis,https://www.personality-database.com/profile/19748/juliette-lewis-actresses-usa-mbti-personality-type,,,,,,,,,,,,3,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,/images/profile_transparent.png,Kaitlin Olson,https://www.personality-database.com/profile/40025/kaitlin-olson-actresses-usa-mbti-personality-type,,,,,,1,,,,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/28673.png,Kaitlyn Dias,https://www.personality-database.com/profile/28673/kaitlyn-dias-actresses-usa-mbti-personality-type,,,,,1,,,,,,,,,,,
Fi,Se,75%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/33613.png,Kaley Cuoco,https://www.personality-database.com/profile/33613/kaley-cuoco-actresses-usa-mbti-personality-type,,,,,,3,,,,,,,,1,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,Kat Dennings,https://www.personality-database.com/profile/50368/kat-dennings-actresses-usa-mbti-personality-type,,,,1,,,,,,,,,,,,
Si,Fe,80%,100%,,Ti,80%,,20%,0%,,80%,80%,0%,,Ne,,https://api.personality-database.com/profile_images/30432.png,Kate Hudson,https://www.personality-database.com/profile/30432/kate-hudson-actresses-usa-mbti-personality-type,,,,,4,,,,,1,,,,,,
Fe,Si,,86%,100%,Ne,86%,,0%,0%,,100%,86%,14%,,Ti,,https://api.personality-database.com/profile_images/20288.png,Kate Mara,https://www.personality-database.com/profile/20288/kate-mara-actresses-usa-mbti-personality-type,,,,,,,,,,,,,6,,,1
Te,Si,,,59%,Ne,55%,55%,9%,45%,,,45%,0%,86%,Fe,,https://api.personality-database.com/profile_images/3818.png,Kate McKinnon,https://www.personality-database.com/profile/3818/kate-mckinnon-actresses-usa-mbti-personality-type,,,,9,,,,,2,,,1,1,,9,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/20448.png,Kate Mulgrew,https://www.personality-database.com/profile/20448/kate-mulgrew-actresses-usa-mbti-personality-type,1,,,,,,,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/3959.png,Katee Sackhoff,https://www.personality-database.com/profile/3959/katee-sackhoff-actresses-usa-mbti-personality-type,,,,,,,,6,,,,,,,,
Se,Fi,,100%,100%,Te,,,17%,0%,100%,83%,0%,83%,,Ni,,https://api.personality-database.com/profile_images/20534.png,Katharine McPhee,https://www.personality-database.com/profile/20534/katharine-mcphee-actresses-usa-mbti-personality-type,,,,,,,,,,1,,,,5,,
Si,Te,80%,,,Fi,100%,,20%,0%,,80%,80%,0%,80%,Ne,,https://api.personality-database.com/profile_images/27747.png,Katherine Heigl,https://www.personality-database.com/profile/27747/katherine-heigl-actresses-usa-mbti-personality-type,,,,,,,4,,1,,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/16714.png,Katherine McNamara,https://www.personality-database.com/profile/16714/katherine-mcnamara-actresses-usa-mbti-personality-type,,,,,,,,,,,,,,1,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/11554.png,Katherine Waterston,https://www.personality-database.com/profile/11554/katherine-waterston-actresses-usa-mbti-personality-type,,,,,,,,,,,,5,,,,
Fi,Fe,100%,100%,,Ni,,,0%,0%,,100%,50%,50%,,Ne,50%,/images/profile_transparent.png,Kathryn Newton,https://www.personality-database.com/profile/20293/kathryn-newton-actresses-usa-mbti-personality-type,,,,,2,2,,,,,,,,,,
Si,Fe,100%,80%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/22605.png,Kathy Bates,https://www.personality-database.com/profile/22605/kathy-bates-actresses-usa-mbti-personality-type,,,,,4,,1,,,,,,,,,
Fi,Se,100%,67%,,Ni,,,0%,33%,67%,67%,0%,67%,,Te,,/images/profile_transparent.png,Katie Cassidy,https://www.personality-database.com/profile/39732/katie-cassidy-actresses-usa-mbti-personality-type,,,1,,,2,,,,,,,,,,
Fe,Si,,100%,100%,Ne,75%,,0%,0%,,100%,75%,25%,,Ti,,https://api.personality-database.com/profile_images/20192.png,Katie Holmes,https://www.personality-database.com/profile/20192/katie-holmes-actresses-usa-mbti-personality-type,,,,,,,,,,,,,3,1,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/27697.png,Kelly Preston,https://www.personality-database.com/profile/27697/kelly-preston-actresses-usa-mbti-personality-type,,,,,1,,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,89%,89%,0%,89%,,11%,0%,,Te,,https://api.personality-database.com/profile_images/14849.png,Kiernan Shipka,https://www.personality-database.com/profile/14849/kiernan-shipka-actresses-usa-mbti-personality-type,,8,,,1,,,,,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,/images/profile_transparent.png,Kimiko Glenn,https://www.personality-database.com/profile/22381/kimiko-glenn-actresses-usa-mbti-personality-type,,,,,1,,,,,,,,,,,
Fe,Si,,100%,95%,Ne,80%,,40%,0%,,60%,55%,5%,,Ti,,https://api.personality-database.com/profile_images/33310.png,Kirsten Dunst,https://www.personality-database.com/profile/33310/kirsten-dunst-actresses-usa-mbti-personality-type,1,,,,,,,,4,3,,,11,1,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,/images/profile_transparent.png,Kristanna Loken,https://www.personality-database.com/profile/24154/kristanna-loken-actresses-usa-mbti-personality-type,,,,,,2,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,97%,97%,0%,93%,,3%,0%,,Te,,https://api.personality-database.com/profile_images/5941.png,Kristen Bell,https://www.personality-database.com/profile/5941/kristen-bell-actresses-usa-mbti-personality-type,1,27,,,1,,,,,,,,,,,
Se,Ti,,,100%,Fe,,,0%,33%,94%,67%,4%,63%,96%,Ni,,https://api.personality-database.com/profile_images/1740.png,Kristen Stewart,https://www.personality-database.com/profile/1740/kristen-stewart-actresses-usa-mbti-personality-type,,,,,,,,,,,1,23,1,2,2,43
Ti,Ne,75%,,,Si,,100%,25%,75%,100%,,0%,0%,75%,Fe,,https://api.personality-database.com/profile_images/3817.png,Kristen Wiig,https://www.personality-database.com/profile/3817/kristen-wiig-actresses-usa-mbti-personality-type,,1,,11,,,,,,3,,1,,,,
Fi,Ne,82%,73%,,Si,,82%,73%,9%,91%,,0%,18%,,Te,,https://api.personality-database.com/profile_images/19578.png,Krysten Ritter,https://www.personality-database.com/profile/19578/krysten-ritter-actresses-usa-mbti-personality-type,,8,,,,,,1,,,1,,,,,1
Si,Fe,67%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/33617.png,Lacey Chabert,https://www.personality-database.com/profile/33617/lacey-chabert-actresses-usa-mbti-personality-type,,,,,2,,,,,,,,1,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,/images/profile_transparent.png,Lana Clarkson,https://www.personality-database.com/profile/21951/lana-clarkson-actresses-usa-mbti-personality-type,,,,,,,,1,,,,,,,,
Si,Fe,92%,100%,,Ti,92%,,0%,0%,,100%,92%,8%,,Ne,,https://api.personality-database.com/profile_images/16713.png,Lana Condor,https://www.personality-database.com/profile/16713/lana-condor-actresses-usa-mbti-personality-type,,,,,11,,,,,,,,,1,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/48640.png,Laura Bailey,https://www.personality-database.com/profile/48640/laura-bailey-actresses-usa-mbti-personality-type,,,,,,1,,,,,,,,,,
Ni,Fe,100%,100%,,Ti,78%,78%,78%,0%,,,22%,0%,,Se,,https://api.personality-database.com/profile_images/21517.png,Laura Dern,https://www.personality-database.com/profile/21517/laura-dern-actresses-usa-mbti-personality-type,5,2,,,2,,,,,,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/31439.png,Laura Harris,https://www.personality-database.com/profile/31439/laura-harris-actresses-usa-mbti-personality-type,,,,,,,,,,,,,1,,,
Ne,Fi,,80%,60%,Te,,80%,80%,0%,80%,,20%,0%,,Si,,https://api.personality-database.com/profile_images/15658.png,Laura Linney,https://www.personality-database.com/profile/15658/laura-linney-actresses-usa-mbti-personality-type,,1,,,,,1,,,3,,,,,,
Fe,Si,,100%,100%,Ne,67%,,33%,0%,,67%,67%,0%,,Ti,,https://api.personality-database.com/profile_images/34259.png,Laura Marano,https://www.personality-database.com/profile/34259/laura-marano-actresses-usa-mbti-personality-type,,,,,,,,,,1,,,2,,,
Fe,Ni,,,100%,Fe,,100%,50%,50%,,,0%,0%,,Si,50%,https://api.personality-database.com/profile_images/19922.png,Laura Prepon,https://www.personality-database.com/profile/19922/laura-prepon-actresses-usa-mbti-personality-type,,,,,,,,,1,,,1,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/44672.png,Lauren German,https://www.personality-database.com/profile/44672/lauren-german-actresses-usa-mbti-personality-type,,,,,,,,,,1,,,,,,
Fi,Se,100%,100%,,Ni,,,25%,0%,100%,75%,0%,75%,,Te,,https://api.personality-database.com/profile_images/33620.png,Lauren Graham,https://www.personality-database.com/profile/33620/lauren-graham-actresses-usa-mbti-personality-type,,1,,,,3,,,,,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,/images/profile_transparent.png,Laurie Holden,https://www.personality-database.com/profile/20285/laurie-holden-actresses-usa-mbti-personality-type,,,,,,,,,,,,,1,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,/images/profile_transparent.png,Lea Michele,https://www.personality-database.com/profile/40338/lea-michele-actresses-usa-mbti-personality-type,,,2,,,,,,,,,,,,,
Si,Fe,73%,100%,,Ti,100%,,9%,0%,,91%,91%,0%,,Ne,,https://api.personality-database.com/profile_images/19307.png,Leighton Meester,https://www.personality-database.com/profile/19307/leighton-meester-actresses-usa-mbti-personality-type,1,,,,7,,,,,,,,3,,,
Fi,Ne,100%,92%,,Si,,67%,67%,0%,100%,,0%,33%,,Te,,https://api.personality-database.com/profile_images/35516.png,Lena Dunham,https://www.personality-database.com/profile/35516/lena-dunham-actresses-usa-mbti-personality-type,,8,,,,3,,1,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/33621.png,Leslie Mann,https://www.personality-database.com/profile/33621/leslie-mann-actresses-usa-mbti-personality-type,,2,,,,,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/20303.png,Leslie Stefanson,https://www.personality-database.com/profile/20303/leslie-stefanson-actresses-usa-mbti-personality-type,,,,,,,,,,,,,,1,,
Fe,Si,,94%,94%,Ne,83%,,22%,6%,,72%,67%,6%,,Ti,,https://api.personality-database.com/profile_images/16695.png,Lili Reinhart,https://www.personality-database.com/profile/16695/lili-reinhart-actresses-usa-mbti-personality-type,,,,1,,,,,3,1,,,12,1,,
Fe,Ni,,100%,84%,Se,71%,90%,90%,0%,,,3%,6%,,Ti,,https://api.personality-database.com/profile_images/15881.png,Lily Collins,https://www.personality-database.com/profile/15881/lily-collins-actresses-british-isles-mbti-personality-type,,5,,,,,,,21,2,,,1,2,,
Fi,Se,83%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/11742.png,Lily-Rose Depp,https://www.personality-database.com/profile/11742/lilyrose-depp-actors-actresses-europe-mbti-personality-type,,,,,,5,,,,,,,,1,,
Ni,Fe,83%,67%,,Ni,,67%,67%,0%,67%,,0%,33%,,Fe,,https://api.personality-database.com/profile_images/32339.png,Linda Cardellini,https://www.personality-database.com/profile/32339/linda-cardellini-actresses-usa-mbti-personality-type,2,1,,,,,,2,,1,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/33619.png,Linda Hamilton,https://www.personality-database.com/profile/33619/linda-hamilton-actresses-usa-mbti-personality-type,,,,,,,,,,,,,,,,1
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Linda Park,https://www.personality-database.com/profile/22535/linda-park-actresses-usa-mbti-personality-type,,,,,,,,,1,,,,,,,
Fi,Se,97%,100%,,Ni,,,20%,0%,90%,80%,0%,80%,,Te,,https://api.personality-database.com/profile_images/472.png,Lindsay Lohan,https://www.personality-database.com/profile/472/lindsay-lohan-actresses-usa-mbti-personality-type,2,3,,,,24,,,1,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/19308.png,Lindsey Morgan,https://www.personality-database.com/profile/19308/lindsey-morgan-actresses-usa-mbti-personality-type,,1,,,,,,,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/28412.png,Lisa Bonet,https://www.personality-database.com/profile/28412/lisa-bonet-actresses-usa-mbti-personality-type,,,,,,,,,,1,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,Lisa Kudrow,https://www.personality-database.com/profile/48408/lisa-kudrow-actresses-usa-mbti-personality-type,,2,,,,,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/15529.png,Liv Tyler,https://www.personality-database.com/profile/15529/liv-tyler-actresses-usa-mbti-personality-type,,,,,,,,,,,,,,4,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,/images/profile_transparent.png,Liza Huber,https://www.personality-database.com/profile/40108/liza-huber-actresses-usa-mbti-personality-type,,,,,1,,,,,,,,,,,
Si,Fe,87%,91%,,Ti,61%,,26%,9%,,65%,61%,4%,,Ne,,https://api.personality-database.com/profile_images/8814.png,Liza Koshy,https://www.personality-database.com/profile/8814/liza-koshy-actresses-usa-mbti-personality-type,,5,,2,13,,,,,1,,,1,1,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,Lizzy Caplan,https://www.personality-database.com/profile/39938/lizzy-caplan-actresses-usa-mbti-personality-type,,,,1,,,,,,,,,,,,
Si,Fe,100%,100%,,Ti,75%,,25%,0%,,75%,50%,25%,,Ne,,https://api.personality-database.com/profile_images/29861.png,Lori Loughlin,https://www.personality-database.com/profile/29861/lori-loughlin-actresses-usa-mbti-personality-type,1,,,,2,1,,,,,,,,,,
Fe,Ni,,100%,,Ni,,,50%,0%,,,0%,50%,,Te,50%,https://api.personality-database.com/profile_images/48145.png,Louise Brooks,https://www.personality-database.com/profile/48145/louise-brooks-actresses-usa-mbti-personality-type,,,,,,1,,,1,,,,,,,
Si,Fe,57%,100%,,Ti,86%,,14%,0%,,86%,86%,0%,,Ne,,https://api.personality-database.com/profile_images/19309.png,Lucy Hale,https://www.personality-database.com/profile/19309/lucy-hale-actresses-usa-mbti-personality-type,,,,,4,,,,,1,,,2,,,
Si,Te,100%,,,Fi,67%,,0%,0%,,100%,67%,33%,67%,Ne,,/images/profile_transparent.png,Lucy Liu,https://www.personality-database.com/profile/34022/lucy-liu-actresses-usa-mbti-personality-type,,,,,,1,2,,,,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/33686.png,Lynn Collins,https://www.personality-database.com/profile/33686/lynn-collins-actresses-usa-mbti-personality-type,,,,,,,,,,,,,1,,,
Ni,Fe,75%,100%,,Ti,,100%,100%,0%,,,0%,0%,,Se,50%,https://api.personality-database.com/profile_images/26760.png,Mackenzie Foy,https://www.personality-database.com/profile/26760/mackenzie-foy-actresses-usa-mbti-personality-type,2,1,,,,,,,,1,,,,,,
Ne,Fi,,86%,64%,Te,,79%,79%,0%,79%,,21%,0%,,Si,,https://api.personality-database.com/profile_images/16693.png,Madelaine Petsch,https://www.personality-database.com/profile/16693/madelaine-petsch-actresses-usa-mbti-personality-type,,2,,,1,,2,,,9,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/20284.png,Maggie Gyllenhaal,https://www.personality-database.com/profile/20284/maggie-gyllenhaal-actresses-usa-mbti-personality-type,,,,,,,,,4,,,,,,,
Ni,Fe,91%,100%,,Ti,91%,83%,83%,0%,,,17%,0%,,Se,,https://api.personality-database.com/profile_images/2608.png,Mandy Moore,https://www.personality-database.com/profile/2608/mandy-moore-musicians-usa-female-mbti-personality-type,16,2,,,3,,,,1,,,,1,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,Margaret Qualley,https://www.personality-database.com/profile/20301/margaret-qualley-actresses-usa-mbti-personality-type,,2,,,,,,,,,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,/images/profile_transparent.png,Maria Bello,https://www.personality-database.com/profile/22543/maria-bello-actresses-usa-mbti-personality-type,,,1,,,,,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/48646.png,Marisha Ray,https://www.personality-database.com/profile/48646/marisha-ray-actresses-usa-mbti-personality-type,,,,1,,,,,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/12391.png,Mariska Hargitay,https://www.personality-database.com/profile/12391/mariska-hargitay-actresses-usa-mbti-personality-type,4,,,,,,,,,,,,,,,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,/images/profile_transparent.png,Marla Maples,https://www.personality-database.com/profile/22628/marla-maples-actresses-usa-mbti-personality-type,,,,,,,1,,,,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Marlo Thomas,https://www.personality-database.com/profile/22588/marlo-thomas-actresses-usa-mbti-personality-type,,,,,,,,,1,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Mary Elizabeth Winstead,https://www.personality-database.com/profile/36574/mary-elizabeth-winstead-actresses-usa-mbti-personality-type,,,,,,,,,,4,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/32949.png,Mary Wiseman,https://www.personality-database.com/profile/32949/mary-wiseman-actresses-usa-mbti-personality-type,,,,,1,,,,,,,,,,,
Ne,Fi,,82%,100%,Te,,94%,76%,18%,94%,,6%,0%,,Si,,https://api.personality-database.com/profile_images/953.png,Mary-Kate Olsen,https://www.personality-database.com/profile/953/marykate-olsen-actresses-usa-mbti-personality-type,,,,,,,,,,13,,3,1,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/11664.png,Mary-Louise Parker,https://www.personality-database.com/profile/11664/marylouise-parker-actresses-usa-mbti-personality-type,,,,,,,,,,2,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,/images/profile_transparent.png,Maya Hawke,https://www.personality-database.com/profile/42827/maya-hawke-actresses-usa-mbti-personality-type,,,,,,,,,,,,,1,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,86%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/21059.png,Mayim Bialik,https://www.personality-database.com/profile/21059/mayim-bialik-actresses-usa-mbti-personality-type,,,1,6,,,,,,,,,,,,
Fi,Fe,100%,100%,,Si,,100%,100%,0%,,,0%,0%,,Se,50%,/images/profile_transparent.png,McKenna Grace,https://www.personality-database.com/profile/49332/mckenna-grace-actresses-usa-mbti-personality-type,1,1,,,,,,,,,,,,,,
Ti,Se,92%,,,Ni,,,4%,0%,96%,96%,0%,96%,88%,Fe,,https://api.personality-database.com/profile_images/1746.png,Megan Fox,https://www.personality-database.com/profile/1746/megan-fox-actresses-usa-mbti-personality-type,,,,,,2,,20,1,,,,,,,1
Ti,Ne,100%,,,Ni,,,0%,50%,100%,,0%,50%,100%,Fe,50%,https://api.personality-database.com/profile_images/25511.png,Megan Mullally,https://www.personality-database.com/profile/25511/megan-mullally-actresses-usa-mbti-personality-type,,,,1,,,,1,,,,,,,,
Ni,Fe,98%,95%,,Ti,90%,78%,78%,0%,,,23%,0%,,Se,,https://api.personality-database.com/profile_images/10686.png,"Meghan Markle, Duchess of Sussex",https://www.personality-database.com/profile/10686/meghan-markle-duchess-of-sussex-actresses-usa-mbti-personality-type,27,3,,,7,,2,,,1,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,/images/profile_transparent.png,Melanie Griffith,https://www.personality-database.com/profile/22569/melanie-griffith-actresses-usa-mbti-personality-type,,,1,,,,,,,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/16951.png,Melissa Benoist,https://www.personality-database.com/profile/16951/melissa-benoist-actresses-usa-mbti-personality-type,,,,,8,,,,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,77%,100%,23%,77%,,Te,,https://api.personality-database.com/profile_images/3819.png,Melissa McCarthy,https://www.personality-database.com/profile/3819/melissa-mccarthy-actresses-usa-mbti-personality-type,,,,,3,10,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/33314.png,Mena Suvari,https://www.personality-database.com/profile/33314/mena-suvari-actresses-usa-mbti-personality-type,,,,,,,,,,,,,,1,,
Ti,Se,62%,,,Ni,,62%,24%,38%,73%,,0%,38%,76%,Fe,,https://api.personality-database.com/profile_images/2712.png,Meryl Streep,https://www.personality-database.com/profile/2712/meryl-streep-actresses-usa-mbti-personality-type,6,,1,2,,,,14,3,,,11,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/49600.png,Mia Farrow,https://www.personality-database.com/profile/49600/mia-farrow-actresses-usa-mbti-personality-type,,,,,,,,,2,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/12216.png,Mia Sara,https://www.personality-database.com/profile/12216/mia-sara-actresses-usa-mbti-personality-type,,,,,,,,,,2,,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/20264.png,Michelle Monaghan,https://www.personality-database.com/profile/20264/michelle-monaghan-actresses-usa-mbti-personality-type,,,,,,,,,,,,,,,5,
Fe,Ni,,95%,90%,Se,90%,85%,85%,0%,,,5%,10%,,Ti,,https://api.personality-database.com/profile_images/1022.png,Michelle Pfeiffer,https://www.personality-database.com/profile/1022/michelle-pfeiffer-actresses-usa-mbti-personality-type,,,,,,1,1,,17,,,,,1,,
Ti,Se,100%,,,Ni,,,0%,13%,88%,88%,0%,88%,100%,Fe,,https://api.personality-database.com/profile_images/20849.png,Michelle Rodriguez,https://www.personality-database.com/profile/20849/michelle-rodriguez-actresses-usa-mbti-personality-type,,,1,,,,,7,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,89%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/16988.png,Michelle Williams,https://www.personality-database.com/profile/16988/michelle-williams-actresses-usa-mbti-personality-type,,,,,,,,,1,8,,,,,,
Ti,Se,93%,,,Ni,,,18%,7%,86%,75%,4%,71%,79%,Fe,,https://api.personality-database.com/profile_images/1745.png,Mila Kunis,https://www.personality-database.com/profile/1745/mila-kunis-actresses-usa-mbti-personality-type,3,2,,2,,1,,18,,,,,,,1,1
Ti,Se,92%,,,Ni,,,0%,15%,100%,85%,0%,85%,100%,Fe,,https://api.personality-database.com/profile_images/20287.png,Milla Jovovich,https://www.personality-database.com/profile/20287/milla-jovovich-actresses-usa-mbti-personality-type,,,,2,,,,10,,,,,,,,1
Si,Fe,100%,100%,,Ti,75%,,25%,0%,,75%,75%,0%,,Ne,,/images/profile_transparent.png,Mindy Kaling,https://www.personality-database.com/profile/36557/mindy-kaling-actresses-usa-mbti-personality-type,,1,,,3,,,,,,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Molly Ringwald,https://www.personality-database.com/profile/43643/molly-ringwald-actresses-usa-mbti-personality-type,,,,,,,,,2,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/32838.png,Molly Shannon,https://www.personality-database.com/profile/32838/molly-shannon-actresses-usa-mbti-personality-type,,1,,,,,,,,,,,,,,
Fe,Si,,100%,100%,Ne,93%,,14%,0%,,86%,86%,0%,,Ti,,https://api.personality-database.com/profile_images/16717.png,Natalia Dyer,https://www.personality-database.com/profile/16717/natalia-dyer-actresses-usa-mbti-personality-type,,,,,,,,,1,1,,,12,,,
Te,Si,,,92%,Ne,92%,,27%,0%,,73%,73%,0%,70%,Fi,,https://api.personality-database.com/profile_images/135.png,Natalie Portman,https://www.personality-database.com/profile/135/natalie-portman-actresses-usa-mbti-personality-type,1,3,,,,,1,,11,2,,,2,,44,
Ti,Ne,100%,,,Si,,60%,0%,60%,100%,,0%,40%,80%,Fe,,https://api.personality-database.com/profile_images/14547.png,Natasha Lyonne,https://www.personality-database.com/profile/14547/natasha-lyonne-actresses-usa-mbti-personality-type,,,,3,,1,,1,,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,/images/profile_transparent.png,Octavia Spencer,https://www.personality-database.com/profile/37291/octavia-spencer-actresses-usa-mbti-personality-type,,,,,4,,,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/16937.png,Olivia Dudley,https://www.personality-database.com/profile/16937/olivia-dudley-actresses-usa-mbti-personality-type,,,,1,,,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,75%,,0%,0%,,Te,,/images/profile_transparent.png,Olivia Munn,https://www.personality-database.com/profile/36253/olivia-munn-actresses-usa-mbti-personality-type,1,3,,,,,,,,,,,,,,
