Aux,Dom,E,F,I,Inf,J,N,NF,NT,P,S,SJ,SP,T,Tert,X,img_url,name,profile,votes_ENFJ,votes_ENFP,votes_ENTJ,votes_ENTP,votes_ESFJ,votes_ESFP,votes_ESTJ,votes_ESTP,votes_INFJ,votes_INFP,votes_INTJ,votes_INTP,votes_ISFJ,votes_ISFP,votes_ISTJ,votes_ISTP
Fi,Ne,,,,Fe,,,50%,0%,100%,,0%,50%,,Ni,50%,/images/profile_transparent.png,Philip Burnell (DarksydePhil),https://www.personality-database.com/profile/46666/philip-burnell-darksydephil-online-gamers-game-critics-mbti-personality-type,,1,,,,,,,,,,,,,,1
Ne,Ti,,,100%,Fe,,67%,0%,67%,100%,,0%,33%,100%,Si,,https://api.personality-database.com/profile_images/42988.png,Plague Of Gripes,https://www.personality-database.com/profile/42988/plague-of-gripes-online-gamers-game-critics-mbti-personality-type,,,,,,,,,,,,2,,,,1
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,/images/profile_transparent.png,pokeaimmd,https://www.personality-database.com/profile/48464/pokeaimmd-online-gamers-game-critics-mbti-personality-type,,,,,,,,,,,,,,,,1
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/41645.png,quill18,https://www.personality-database.com/profile/41645/quill18-online-gamers-game-critics-mbti-personality-type,,,,,,,,,,,,1,,,,
Ti,Ne,90%,,,Si,,100%,5%,95%,100%,,0%,0%,95%,Fe,,https://api.personality-database.com/profile_images/14115.png,Rafael Lange (Cellbit),https://www.personality-database.com/profile/14115/rafael-lange-cellbit-online-gamers-game-critics-mbti-personality-type,,1,,18,,,,,,,,2,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/40112.png,Rauski,https://www.personality-database.com/profile/40112/rauski-online-gamers-game-critics-mbti-personality-type,,,,1,,,,,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,/images/profile_transparent.png,Reese Wheeler (Lucahjin),https://www.personality-database.com/profile/42408/reese-wheeler-lucahjin-online-gamers-game-critics-mbti-personality-type,,,,,,1,,,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/24834.png,ReptileLegit,https://www.personality-database.com/profile/24834/reptilelegit-online-gamers-game-critics-mbti-personality-type,,,,,,,,,,1,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,/images/profile_transparent.png,Ricardo Sousa (zorlaKOKA),https://www.personality-database.com/profile/46232/ricardo-sousa-zorlakoka-online-gamers-game-critics-mbti-personality-type,,,1,,,,,,,,,,,,,
Fi,Ne,100%,100%,,Ni,,,50%,0%,100%,,0%,50%,,Te,50%,https://api.personality-database.com/profile_images/26769.png,Robert Jay Perez (Kubz Scouts),https://www.personality-database.com/profile/26769/robert-jay-perez-kubz-scouts-online-gamers-game-critics-mbti-personality-type,,2,,,,2,,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,Rosie Caddick (Professor Juice),https://www.personality-database.com/profile/33126/rosie-caddick-professor-juice-online-gamers-game-critics-mbti-personality-type,,,,1,,,,,,,,,,,,
Fi,Ne,60%,80%,,Si,,80%,80%,0%,100%,,0%,20%,,Te,,/images/profile_transparent.png,Ryan Magee,https://www.personality-database.com/profile/35785/ryan-magee-online-gamers-game-critics-mbti-personality-type,,3,,,,,,,,1,,,,,,1
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/33630.png,Samantha (Suni Dey),https://www.personality-database.com/profile/33630/samantha-suni-dey-online-gamers-game-critics-mbti-personality-type,,,,,,,,,1,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/34601.png,Samara Redway,https://www.personality-database.com/profile/34601/samara-redway-online-gamers-game-critics-mbti-personality-type,,,,,,2,,,,,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/34759.png,Saqib Zahid (Lirik),https://www.personality-database.com/profile/34759/saqib-zahid-lirik-online-gamers-game-critics-mbti-personality-type,,,,,,,,,,,,,,,,1
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/21097.png,Saselandia,https://www.personality-database.com/profile/21097/saselandia-online-gamers-game-critics-mbti-personality-type,,,,1,,,,,,,,,,,,
Ne,Fi,,,100%,Fe,,100%,43%,57%,86%,,0%,0%,57%,Si,,https://api.personality-database.com/profile_images/38600.png,Scott Wozniak,https://www.personality-database.com/profile/38600/scott-wozniak-online-gamers-game-critics-mbti-personality-type,,,,,,,,,,3,1,3,,,,
Ni,Fe,98%,93%,,Ti,83%,72%,70%,2%,,,22%,7%,,Se,,https://api.personality-database.com/profile_images/1929.png,Seán McLoughlin (Jacksepticeye),https://www.personality-database.com/profile/1929/sen-mcloughlin-jacksepticeye-online-gamers-game-critics-mbti-personality-type,37,5,,1,13,1,,2,,,,,,,,1
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,Seanbaby,https://www.personality-database.com/profile/40525/seanbaby-online-gamers-game-critics-mbti-personality-type,,,,2,,,,,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,80%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/35920.png,Seth Hendrickson (SethBling),https://www.personality-database.com/profile/35920/seth-hendrickson-sethbling-online-gamers-game-critics-mbti-personality-type,,,,,,,,,,,1,4,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,ShadyPenguinn,https://www.personality-database.com/profile/40279/shadypenguinn-online-gamers-game-critics-mbti-personality-type,,3,,,,,,,,,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/32500.png,Simon (Swegta),https://www.personality-database.com/profile/32500/simon-swegta-online-gamers-game-critics-mbti-personality-type,,,1,,,,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/10475.png,Simon Minter (Miniminter),https://www.personality-database.com/profile/10475/simon-minter-miniminter-online-gamers-game-critics-mbti-personality-type,,,,,,,,,,,,,,1,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,Skeppy,https://www.personality-database.com/profile/35365/skeppy-online-gamers-game-critics-mbti-personality-type,,,,4,,,,,,,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,Sohinki (Smosh),https://www.personality-database.com/profile/36543/sohinki-smosh-online-gamers-game-critics-mbti-personality-type,,,,,,,,,,,1,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/41208.png,Sophie (ValkyrieAurora),https://www.personality-database.com/profile/41208/sophie-valkyrieaurora-online-gamers-game-critics-mbti-personality-type,,2,,,,,,,,,,,,,,
Te,Ni,,,92%,Se,92%,92%,17%,75%,,,8%,0%,75%,Fi,,https://api.personality-database.com/profile_images/12398.png,Stephanie Patrick,https://www.personality-database.com/profile/12398/stephanie-patrick-online-gamers-game-critics-mbti-personality-type,,,,,1,,,,1,1,9,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,94%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/25516.png,Steven Bonnell II (Destiny),https://www.personality-database.com/profile/25516/steven-bonnell-ii-destiny-online-gamers-game-critics-mbti-personality-type,,,1,17,,,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,25%,0%,100%,75%,0%,75%,,Ni,,https://api.personality-database.com/profile_images/43388.png,Steven Serge (ster / STAR_),https://www.personality-database.com/profile/43388/steven-serge-ster-star-online-gamers-game-critics-mbti-personality-type,,,,,,,,,,1,,,,3,,
Ne,Fi,,81%,92%,Te,,65%,46%,19%,73%,,27%,8%,,Si,,https://api.personality-database.com/profile_images/23540.png,Steven Williams (Boogie2988),https://www.personality-database.com/profile/23540/steven-williams-boogie2988-online-gamers-game-critics-mbti-personality-type,,2,,,,,,,,10,,5,7,2,,
Ne,Fi,,100%,100%,Te,,,50%,0%,100%,,0%,50%,,Ni,50%,https://api.personality-database.com/profile_images/34367.png,Tatjana Werth (Pandorya),https://www.personality-database.com/profile/34367/tatjana-werth-pandorya-online-gamers-game-critics-mbti-personality-type,,,,,,,,,,1,,,,1,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Taylor Harris (AntVenom),https://www.personality-database.com/profile/41363/taylor-harris-antvenom-online-gamers-game-critics-mbti-personality-type,,,,,,,,,,,,3,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,/images/profile_transparent.png,The Jovenshire (Smosh),https://www.personality-database.com/profile/36540/the-jovenshire-smosh-online-gamers-game-critics-mbti-personality-type,,,,,,,,,,,,,,,1,
Fe,Ni,,,100%,Fe,67%,67%,0%,67%,,,33%,0%,67%,Fi,,/images/profile_transparent.png,Thiago Silva (Zangado),https://www.personality-database.com/profile/33101/thiago-silva-zangado-online-gamers-game-critics-mbti-personality-type,,,,,,,,,,,1,1,1,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/42035.png,Thijs Molendijk,https://www.personality-database.com/profile/42035/thijs-molendijk-online-gamers-game-critics-mbti-personality-type,,1,,,,,,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,/images/profile_transparent.png,Troydan,https://www.personality-database.com/profile/50632/troydan-online-gamers-game-critics-mbti-personality-type,,,,,,,,1,,,,,,,,
Ti,Se,75%,,,Ni,,,0%,0%,83%,100%,17%,83%,100%,Fe,,https://api.personality-database.com/profile_images/21493.png,Turner Tenney (Tfue),https://www.personality-database.com/profile/21493/turner-tenney-tfue-online-gamers-game-critics-mbti-personality-type,,,,,,,,9,,,,,,,2,1
Ti,Se,95%,,,Ni,,,0%,0%,95%,100%,5%,95%,100%,Fe,,https://api.personality-database.com/profile_images/28043.png,Tyler Steinkamp (loltyler1),https://www.personality-database.com/profile/28043/tyler-steinkamp-loltyler1-online-gamers-game-critics-mbti-personality-type,,,,,,,,18,,,,,,,1,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,Uncle Dane,https://www.personality-database.com/profile/47639/uncle-dane-online-gamers-game-critics-mbti-personality-type,,,,1,,,,,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Vincent Pizzapasta (Vinesauce),https://www.personality-database.com/profile/41497/vincent-pizzapasta-vinesauce-online-gamers-game-critics-mbti-personality-type,,,,,,,,,,5,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,/images/profile_transparent.png,Wesley Johnson (Smosh),https://www.personality-database.com/profile/36544/wesley-johnson-smosh-online-gamers-game-critics-mbti-personality-type,,,,,,,,,,,,,1,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/43697.png,Wood Hawker (BeatEmUps),https://www.personality-database.com/profile/43697/wood-hawker-beatemups-online-gamers-game-critics-mbti-personality-type,,,,,,,,1,,,,,,,,
Ne,Fi,,100%,80%,Te,,80%,80%,0%,80%,,20%,0%,,Si,,https://api.personality-database.com/profile_images/18581.png,Woolie Madden (Super Best Friends Play),https://www.personality-database.com/profile/18581/woolie-madden-super-best-friends-play-online-gamers-game-critics-mbti-personality-type,,1,,,,,,,,3,,,1,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/31905.png,Zfg,https://www.personality-database.com/profile/31905/zfg-online-gamers-game-critics-mbti-personality-type,,,,,,,,,,,,,,,1,
Te,Si,,,71%,Ne,100%,,0%,29%,,71%,71%,0%,100%,Fi,,https://api.personality-database.com/profile_images/24185.png,Adam Lindgren (Armada),https://www.personality-database.com/profile/24185/adam-lindgren-armada-professional-gamers-mbti-personality-type,,,4,,,,,,,,,,,,10,
Ni,Te,75%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/28499.png,Aziz Al-Yami (Hax$),https://www.personality-database.com/profile/28499/aziz-alyami-hax-professional-gamers-mbti-personality-type,,,3,,,,,,,,1,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/43954.png,Coby Meadows (Dizzy),https://www.personality-database.com/profile/43954/coby-meadows-dizzy-professional-gamers-mbti-personality-type,,,,,,,,,,,,,,2,,
Se,Si,,,100%,Fe,,,0%,0%,,100%,50%,50%,100%,Fi,50%,/images/profile_transparent.png,Daigo Umehara (The Beast),https://www.personality-database.com/profile/37205/daigo-umehara-the-beast-professional-gamers-mbti-personality-type,,,,,,,,,,,,,,,1,1
Fi,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,,Fe,50%,https://api.personality-database.com/profile_images/24195.png,Daniel Rodriguez (ChuDatz),https://www.personality-database.com/profile/24195/daniel-rodriguez-chudatz-professional-gamers-mbti-personality-type,,,,,,1,,1,,,,,,,,
Fi,Se,100%,100%,,Ni,,,33%,0%,100%,67%,0%,67%,,Te,,/images/profile_transparent.png,Dominique McLean (SonicFox),https://www.personality-database.com/profile/37196/dominique-mclean-sonicfox-professional-gamers-mbti-personality-type,,1,,,,2,,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,/images/profile_transparent.png,Dr.Disrespect,https://www.personality-database.com/profile/47741/drdisrespect-professional-gamers-mbti-personality-type,,,,,,,,2,,,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/24191.png,Edgard L. Sheleby (n0ne),https://www.personality-database.com/profile/24191/edgard-l-sheleby-n0ne-professional-gamers-mbti-personality-type,,,,,,,,,,,,,,1,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Eefje Depoortere (Sjokz),https://www.personality-database.com/profile/36174/eefje-depoortere-sjokz-professional-gamers-mbti-personality-type,2,,,,,,,,,,,,,,,
Fi,Ne,67%,,,Si,,100%,50%,50%,100%,,0%,0%,,Te,50%,https://api.personality-database.com/profile_images/43957.png,Felix Lengyel (xQc),https://www.personality-database.com/profile/43957/felix-lengyel-xqc-professional-gamers-mbti-personality-type,,3,,1,,,,,,,,2,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/30371.png,Grant Vincent (b4nny),https://www.personality-database.com/profile/30371/grant-vincent-b4nny-professional-gamers-mbti-personality-type,,,,,,,,2,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/35498.png,Griffin Miller (Fatality),https://www.personality-database.com/profile/35498/griffin-miller-fatality-professional-gamers-mbti-personality-type,,,,,,,,,,,,5,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/28500.png,Jack Hoyt (Crush),https://www.personality-database.com/profile/28500/jack-hoyt-crush-professional-gamers-mbti-personality-type,,,,,,,,,,,1,,,,,
Ne,Ti,,,100%,Fe,,88%,0%,88%,88%,,13%,0%,100%,Si,,https://api.personality-database.com/profile_images/24189.png,Jason Zimmerman (M2K),https://www.personality-database.com/profile/24189/jason-zimmerman-m2k-professional-gamers-mbti-personality-type,,,,,,,,,,,,7,,,1,
Fe,Fi,,100%,100%,Ne,,,0%,0%,,100%,50%,50%,,Ni,50%,https://api.personality-database.com/profile_images/24190.png,Jeffrey Williamson (Axe),https://www.personality-database.com/profile/24190/jeffrey-williamson-axe-professional-gamers-mbti-personality-type,,,,,,,,,,,,,2,2,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/24188.png,Johnny Kim (S2J),https://www.personality-database.com/profile/24188/johnny-kim-s2j-professional-gamers-mbti-personality-type,,,,,,,,,,,,,,,,4
Ti,Ne,100%,,,Si,,67%,0%,67%,100%,,0%,33%,67%,Fe,,https://api.personality-database.com/profile_images/24182.png,Joseph Marquez (MaNg0),https://www.personality-database.com/profile/24182/joseph-marquez-mang0-professional-gamers-mbti-personality-type,,,,6,,3,,,,,,,,,,
Si,Te,100%,,,Fi,80%,,0%,0%,,100%,80%,20%,80%,Ne,,https://api.personality-database.com/profile_images/24187.png,Juan DeBiedma (Hungrybox),https://www.personality-database.com/profile/24187/juan-debiedma-hungrybox-professional-gamers-mbti-personality-type,,,,,1,,3,1,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,20%,80%,100%,,0%,0%,80%,Si,,https://api.personality-database.com/profile_images/24192.png,Justin Hallett (Wizzrobe),https://www.personality-database.com/profile/24192/justin-hallett-wizzrobe-professional-gamers-mbti-personality-type,,,,,,,,,,1,,4,,,,
Ne,Ti,,,100%,Fe,,75%,0%,75%,75%,,25%,0%,75%,Si,,https://api.personality-database.com/profile_images/24184.png,Justin McGrath (Plup),https://www.personality-database.com/profile/24184/justin-mcgrath-plup-professional-gamers-mbti-personality-type,,,,,,,,,,,,3,1,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/24186.png,Kevin Nanney (PPMD),https://www.personality-database.com/profile/24186/kevin-nanney-ppmd-professional-gamers-mbti-personality-type,,,,,,,,,7,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,67%,67%,0%,,,33%,0%,,Se,,https://api.personality-database.com/profile_images/24194.png,Kevin Toy (PewPewU),https://www.personality-database.com/profile/24194/kevin-toy-pewpewu-professional-gamers-mbti-personality-type,2,,,,1,,,,,,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,/images/profile_transparent.png,Kyle “Bugha” Giersdorf,https://www.personality-database.com/profile/47826/kyle-bugha-giersdorf-professional-gamers-mbti-personality-type,,,,,,,,,,,,,1,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Lee Sang-hyeok (Faker),https://www.personality-database.com/profile/36365/lee-sanghyeok-faker-professional-gamers-mbti-personality-type,,,,,,,,,,,,5,,,,
Se,Ti,,,93%,Fe,,,0%,36%,100%,64%,0%,64%,100%,Ni,,https://api.personality-database.com/profile_images/21599.png,Michael Grzesiek (Shroud),https://www.personality-database.com/profile/21599/michael-grzesiek-shroud-professional-gamers-mbti-personality-type,,,,1,,,,,,,,4,,,,9
Fi,Ne,100%,,,Fi,,,50%,0%,,,50%,0%,,Ne,50%,/images/profile_transparent.png,Nairoby Quezada (Nairo),https://www.personality-database.com/profile/36043/nairoby-quezada-nairo-professional-gamers-mbti-personality-type,,1,,,,,1,,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Robb van Eijndhoven (Siv HD),https://www.personality-database.com/profile/36200/robb-van-eijndhoven-siv-hd-professional-gamers-mbti-personality-type,,,,,,,,,,,,1,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/28501.png,Ryan Coker-Welch (La Luna),https://www.personality-database.com/profile/28501/ryan-cokerwelch-la-luna-professional-gamers-mbti-personality-type,,,,,,,,,,,,,,1,,
Se,Ni,,,100%,Se,,,0%,50%,,,0%,50%,88%,Fi,50%,https://api.personality-database.com/profile_images/26468.png,Sebastian Fors (Forsen),https://www.personality-database.com/profile/26468/sebastian-fors-forsen-professional-gamers-mbti-personality-type,,,,,,,,,,,4,,,1,,3
Se,Ti,,,100%,Fe,,,33%,0%,100%,67%,0%,67%,67%,Ni,,https://api.personality-database.com/profile_images/24196.png,Weston Dennis (Westballz),https://www.personality-database.com/profile/24196/weston-dennis-westballz-professional-gamers-mbti-personality-type,,,,,,,,,,1,,,,,,2
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/24183.png,William Hjelte (Leffen),https://www.personality-database.com/profile/24183/william-hjelte-leffen-professional-gamers-mbti-personality-type,,,,,,,,,,,9,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/24193.png,Zain Naghmi (Zain),https://www.personality-database.com/profile/24193/zain-naghmi-zain-professional-gamers-mbti-personality-type,,,,,,,,,,,,,1,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/6574.png,Aaliyah Jay,https://www.personality-database.com/profile/6574/aaliyah-jay-online-health-beauty-fashion-lifestyle-mbti-personality-type,,,,,,,,,,1,,,,,,
Fe,Fe,,100%,67%,Ne,100%,67%,67%,0%,,,33%,0%,,Ti,,https://api.personality-database.com/profile_images/30220.png,Aileen Xu (Lavendaire),https://www.personality-database.com/profile/30220/aileen-xu-lavendaire-online-health-beauty-fashion-lifestyle-mbti-personality-type,1,,,,,,,,1,,,,1,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/47236.png,Alex (Pretty Pastel Please),https://www.personality-database.com/profile/47236/alex-pretty-pastel-please-online-health-beauty-fashion-lifestyle-mbti-personality-type,,,,1,,,,,,,,,,,,
Si,Fe,100%,100%,,Ti,60%,,20%,0%,,80%,60%,20%,,Ne,,/images/profile_transparent.png,Alisha Marie,https://www.personality-database.com/profile/7103/alisha-marie-online-health-beauty-fashion-lifestyle-mbti-personality-type,,1,,,3,1,,,,,,,,,,
Se,Fi,,100%,75%,Te,,,25%,0%,100%,75%,0%,75%,,Ni,,/images/profile_transparent.png,Antonio Garza,https://www.personality-database.com/profile/21630/antonio-garza-online-health-beauty-fashion-lifestyle-mbti-personality-type,,1,,,,,,,,,,,,3,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/39730.png,Ashley (bestdressed),https://www.personality-database.com/profile/39730/ashley-bestdressed-online-health-beauty-fashion-lifestyle-mbti-personality-type,,,,,,,,,,4,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,/images/profile_transparent.png,Aspyn Ovard,https://www.personality-database.com/profile/19196/aspyn-ovard-online-health-beauty-fashion-lifestyle-mbti-personality-type,,,,,1,,,,,,,,,,,
Fi,Ne,69%,92%,,Si,,77%,71%,6%,96%,,2%,21%,,Te,,https://api.personality-database.com/profile_images/28951.png,Belle Delphine,https://www.personality-database.com/profile/28951/belle-delphine-online-health-beauty-fashion-lifestyle-mbti-personality-type,,26,,3,,4,,,1,7,,,,6,1,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/31241.png,Bernadette Banner,https://www.personality-database.com/profile/31241/bernadette-banner-online-health-beauty-fashion-lifestyle-mbti-personality-type,,1,,,,,,,,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/29203.png,Bianca Claßen (BibisBeautyPalace),https://www.personality-database.com/profile/29203/bianca-claen-bibisbeautypalace-online-health-beauty-fashion-lifestyle-mbti-personality-type,,,,,3,,,,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,/images/profile_transparent.png,Brad Mondo,https://www.personality-database.com/profile/21702/brad-mondo-online-health-beauty-fashion-lifestyle-mbti-personality-type,,,,,,4,,,,,,,,,,
Si,Se,100%,,,Fi,,,0%,0%,,100%,50%,50%,100%,Fe,50%,/images/profile_transparent.png,Bretman Rock,https://www.personality-database.com/profile/45604/bretman-rock-online-health-beauty-fashion-lifestyle-mbti-personality-type,,,,,,,1,1,,,,,,,,
Fi,Fi,,100%,,Te,,,38%,0%,100%,63%,0%,63%,,Ni,50%,https://api.personality-database.com/profile_images/30148.png,Bunny Meyer (grav3yardgirl),https://www.personality-database.com/profile/30148/bunny-meyer-grav3yardgirl-online-health-beauty-fashion-lifestyle-mbti-personality-type,,3,,,,1,,,,,,,,4,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/24011.png,Cartia Mallan,https://www.personality-database.com/profile/24011/cartia-mallan-online-health-beauty-fashion-lifestyle-mbti-personality-type,1,,,,,,,,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/37131.png,Cherry Dollface,https://www.personality-database.com/profile/37131/cherry-dollface-online-health-beauty-fashion-lifestyle-mbti-personality-type,1,,,,,,,,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,/images/profile_transparent.png,Cheryl DeLarge,https://www.personality-database.com/profile/48352/cheryl-delarge-online-health-beauty-fashion-lifestyle-mbti-personality-type,,,,,,1,,,,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,/images/profile_transparent.png,Corrina Rachel,https://www.personality-database.com/profile/47470/corrina-rachel-online-health-beauty-fashion-lifestyle-mbti-personality-type,,,,,1,,,,,,,,,,,
Ti,Ne,70%,,,Si,,100%,10%,90%,90%,,0%,0%,90%,Fe,,https://api.personality-database.com/profile_images/16796.png,Cristine Rotenberg (Simply Nailogical),https://www.personality-database.com/profile/16796/cristine-rotenberg-simply-nailogical-online-health-beauty-fashion-lifestyle-mbti-personality-type,,1,1,5,,,,,,,,3,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/9661.png,Drac Makens,https://www.personality-database.com/profile/9661/drac-makens-online-health-beauty-fashion-lifestyle-mbti-personality-type,,,,,,,,,,,,,,3,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,/images/profile_transparent.png,Dre Drexler,https://www.personality-database.com/profile/40740/dre-drexler-online-health-beauty-fashion-lifestyle-mbti-personality-type,,,,,,1,,,,,,,,,,
Se,Fi,,100%,86%,Te,,,29%,0%,100%,71%,0%,71%,,Ni,,https://api.personality-database.com/profile_images/31442.png,Erin Timony (Goodnight Moon / FreshBlush),https://www.personality-database.com/profile/31442/erin-timony-goodnight-moon-freshblush-online-asmr-artists-mbti-personality-type,,1,,,,,,,,1,,,,5,,
Se,Fi,,100%,100%,Te,,,19%,0%,78%,81%,22%,59%,,Ni,,https://api.personality-database.com/profile_images/27117.png,Eugenia Cooney,https://www.personality-database.com/profile/27117/eugenia-cooney-online-health-beauty-fashion-lifestyle-mbti-personality-type,,,,,,,,,,5,,,6,16,,
