Aux,Dom,E,F,I,Inf,J,N,NF,NT,P,S,SJ,SP,T,Tert,X,img_url,name,profile,votes_ENFJ,votes_ENFP,votes_ENTJ,votes_ENTP,votes_ESFJ,votes_ESFP,votes_ESTJ,votes_ESTP,votes_INFJ,votes_INFP,votes_INTJ,votes_INTP,votes_ISFJ,votes_ISFP,votes_ISTJ,votes_ISTP
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/28816.png,Marguerite Perrin “God Warrior”,https://www.personality-database.com/profile/28816/marguerite-perrin-god-warrior-famous-for-being-famous-mbti-personality-type,,,,,4,,,,,,,,,,,
Se,Ti,,,94%,Fe,,,3%,6%,88%,91%,3%,88%,70%,Ni,,https://api.personality-database.com/profile_images/22677.png,Melania Trump,https://www.personality-database.com/profile/22677/melania-trump-famous-for-being-famous-mbti-personality-type,,,2,,,,,,1,,,,,9,1,20
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/25633.png,Mikhaila Peterson,https://www.personality-database.com/profile/25633/mikhaila-peterson-famous-for-being-famous-mbti-personality-type,,,,,,,,,2,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/48530.png,Nancy Spungen,https://www.personality-database.com/profile/48530/nancy-spungen-famous-for-being-famous-mbti-personality-type,,,,,,,,2,,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/48142.png,Narcisa Tamborindeguy,https://www.personality-database.com/profile/48142/narcisa-tamborindeguy-famous-for-being-famous-mbti-personality-type,,,,,1,,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/33259.png,Nicole Richie,https://www.personality-database.com/profile/33259/nicole-richie-famous-for-being-famous-mbti-personality-type,,,,,,,,,,,,,,3,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,/images/profile_transparent.png,Pete Nelson,https://www.personality-database.com/profile/26432/pete-nelson-famous-for-being-famous-mbti-personality-type,,,,,,1,,,,,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,/images/profile_transparent.png,Peter van Pels,https://www.personality-database.com/profile/25807/peter-van-pels-famous-for-being-famous-mbti-personality-type,,,,,,,,,,,,,,,,1
Si,Fe,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,,Ne,50%,https://api.personality-database.com/profile_images/49451.png,Priscilla Presley,https://www.personality-database.com/profile/49451/priscilla-presley-famous-for-being-famous-mbti-personality-type,,,,,1,,1,,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/18361.png,Richard La Ruina,https://www.personality-database.com/profile/18361/richard-la-ruina-famous-for-being-famous-mbti-personality-type,4,,,,,,,,,,,,,,,
Si,Fe,88%,100%,,Ti,88%,,0%,0%,,100%,88%,13%,,Ne,,https://api.personality-database.com/profile_images/19936.png,Richard Simmons,https://www.personality-database.com/profile/19936/richard-simmons-famous-for-being-famous-mbti-personality-type,,,,,6,1,,,,,,,1,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/31250.png,Sammy Bouzaglo (Amy’s Baking Company),https://www.personality-database.com/profile/31250/sammy-bouzaglo-amys-baking-company-famous-for-being-famous-mbti-personality-type,,,,,,,,6,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,80%,Fe,,https://api.personality-database.com/profile_images/33680.png,Scott Disick,https://www.personality-database.com/profile/33680/scott-disick-famous-for-being-famous-mbti-personality-type,,,,,,1,,4,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/43725.png,Sexy Vegan,https://www.personality-database.com/profile/43725/sexy-vegan-famous-for-being-famous-mbti-personality-type,,,,,,4,,,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,/images/profile_transparent.png,Steven John Assanti (FatBoyGetDown),https://www.personality-database.com/profile/34059/steven-john-assanti-fatboygetdown-famous-for-being-famous-mbti-personality-type,,,,,,1,,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,Thais Sonoda,https://www.personality-database.com/profile/49625/thais-sonoda-famous-for-being-famous-mbti-personality-type,,,,1,,,,,,,,,,,,
Si,Fe,67%,67%,,Ti,67%,,0%,33%,,67%,67%,0%,,Ne,,https://api.personality-database.com/profile_images/49412.png,The Marlboro Man,https://www.personality-database.com/profile/49412/the-marlboro-man-famous-for-being-famous-mbti-personality-type,,,,,2,,,,,,,1,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/4940.png,Tila Tequila,https://www.personality-database.com/profile/4940/tila-tequila-famous-for-being-famous-mbti-personality-type,,,,,,14,,,,,,,,,,
Se,Fi,,87%,84%,Te,,,18%,11%,89%,71%,5%,66%,,Ni,,https://api.personality-database.com/profile_images/1571.png,Steven Spielberg,https://www.personality-database.com/profile/1571/steven-spielberg-film-tv-crew-mbti-personality-type,,1,,,1,3,1,,,6,2,2,,22,,
Te,Ti,,,98%,Fe,,74%,0%,74%,52%,,0%,26%,100%,Fi,,https://api.personality-database.com/profile_images/2911.png,Stanley Kubrick,https://www.personality-database.com/profile/2911/stanley-kubrick-film-tv-crew-mbti-personality-type,,,,2,,,,,,,44,21,,,,24
Te,Ni,,,56%,Se,,77%,0%,77%,52%,,2%,22%,100%,Fi,,https://api.personality-database.com/profile_images/1733.png,Alfred Hitchcock,https://www.personality-database.com/profile/1733/alfred-hitchcock-film-tv-crew-mbti-personality-type,,,1,14,,,1,12,,,29,5,,,,2
Ne,Fi,,78%,100%,Te,,100%,78%,22%,93%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/1572.png,George Lucas,https://www.personality-database.com/profile/1572/george-lucas-film-tv-crew-mbti-personality-type,,,,,,,,,,36,3,7,,,,
Te,Ni,,,74%,Se,93%,95%,0%,95%,,,2%,2%,100%,Fi,,https://api.personality-database.com/profile_images/1573.png,James Cameron,https://www.personality-database.com/profile/1573/james-cameron-film-tv-crew-mbti-personality-type,,,8,2,,,1,,,,31,,,,,1
Ti,Ne,76%,,,Si,,97%,30%,67%,100%,,0%,3%,70%,Fe,,https://api.personality-database.com/profile_images/2292.png,Martin Scorsese,https://www.personality-database.com/profile/2292/martin-scorsese-film-tv-crew-mbti-personality-type,,2,,22,,,,1,,8,,,,,,
Ti,Ne,62%,,,Si,,100%,0%,100%,58%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/2291.png,Francis Ford Coppola,https://www.personality-database.com/profile/2291/francis-ford-coppola-film-tv-crew-mbti-personality-type,,,2,14,,,,,,,9,1,,,,
Ne,Ti,,,94%,Fe,,71%,0%,71%,65%,,6%,24%,100%,Si,,https://api.personality-database.com/profile_images/11498.png,Ridley Scott,https://www.personality-database.com/profile/11498/ridley-scott-film-tv-crew-mbti-personality-type,,,1,,,,,,,,4,7,,,1,4
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,Aaron McGruder,https://www.personality-database.com/profile/40022/aaron-mcgruder-writers-comics-mbti-personality-type,,,,,,,,,,,2,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,Aaron Sorkin,https://www.personality-database.com/profile/47007/aaron-sorkin-film-tv-crew-mbti-personality-type,,,,,,,,,,,2,,,,,
Ne,Ti,,,86%,Fe,,100%,29%,71%,71%,,0%,0%,71%,Si,,https://api.personality-database.com/profile_images/9627.png,Abbas Kiarostami,https://www.personality-database.com/profile/9627/abbas-kiarostami-film-tv-crew-mbti-personality-type,,,,1,,,,,1,1,1,3,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,/images/profile_transparent.png,Abel Ferrara,https://www.personality-database.com/profile/11490/abel-ferrara-film-tv-crew-mbti-personality-type,,,,,,,,,,,,,,,,1
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,/images/profile_transparent.png,Abraham Polonsky,https://www.personality-database.com/profile/11496/abraham-polonsky-film-tv-crew-mbti-personality-type,,,1,,,,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,Agnès Varda,https://www.personality-database.com/profile/11528/agns-varda-film-tv-crew-mbti-personality-type,,1,,,,,,,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/36319.png,Agnieszka Holland,https://www.personality-database.com/profile/36319/agnieszka-holland-film-tv-crew-mbti-personality-type,1,,,,,,,,,,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Aki Kaurismäki,https://www.personality-database.com/profile/11503/aki-kaurismki-film-tv-crew-mbti-personality-type,,,,,,,,,1,,,,,,,
Fe,Ni,,65%,96%,Se,96%,100%,65%,35%,,,0%,0%,,Ti,,/images/profile_transparent.png,Akira Kurosawa,https://www.personality-database.com/profile/12407/akira-kurosawa-film-tv-crew-mbti-personality-type,,1,,,,,,,14,,8,,,,,
Ne,Ti,,,67%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Alain Resnais,https://www.personality-database.com/profile/11609/alain-resnais-film-tv-crew-mbti-personality-type,,,,1,,,,,,,,2,,,,
Fi,Ne,91%,64%,,Si,,64%,64%,0%,100%,,0%,36%,,Te,,https://api.personality-database.com/profile_images/11500.png,Alejandro González-Iñárritu,https://www.personality-database.com/profile/11500/alejandro-gonzlezirritu-film-tv-crew-mbti-personality-type,,6,,,,,,4,,1,,,,,,
Fe,Ni,,100%,100%,Se,78%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Alejandro Jodorowsky,https://www.personality-database.com/profile/3260/alejandro-jodorowsky-film-tv-crew-mbti-personality-type,,,,,,,,,7,2,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,/images/profile_transparent.png,Alex Ross Perry,https://www.personality-database.com/profile/11612/alex-ross-perry-film-tv-crew-mbti-personality-type,,,,,,,,,,,,,,,,1
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Alexander Dovzhenko,https://www.personality-database.com/profile/11416/alexander-dovzhenko-film-tv-crew-mbti-personality-type,1,,,,,,,,,,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Alexander Sokurov,https://www.personality-database.com/profile/11445/alexander-sokurov-film-tv-crew-mbti-personality-type,,,,,,,,,1,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,94%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/11524.png,Alfonso Cuarón,https://www.personality-database.com/profile/11524/alfonso-cuarn-film-tv-crew-mbti-personality-type,,,,,,,,,1,15,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Allan Dwan,https://www.personality-database.com/profile/11457/allan-dwan-film-tv-crew-mbti-personality-type,1,,,,,,,,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Amos Gitai,https://www.personality-database.com/profile/11450/amos-gitai-film-tv-crew-mbti-personality-type,1,,,,,,,,,,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,/images/profile_transparent.png,André de Toth,https://www.personality-database.com/profile/11379/andr-de-toth-film-tv-crew-mbti-personality-type,,,,,,,,,,,,,,,,1
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Andrea Arnold,https://www.personality-database.com/profile/11477/andrea-arnold-film-tv-crew-mbti-personality-type,2,,,,,,,,,,,,,,,
Fe,Ni,,100%,100%,Se,91%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Andrei Tarkovsky,https://www.personality-database.com/profile/11398/andrei-tarkovsky-film-tv-crew-mbti-personality-type,,,,,,,,,10,1,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Andrey Zvyagintsev,https://www.personality-database.com/profile/11506/andrey-zvyagintsev-film-tv-crew-mbti-personality-type,,,,,,,,,3,,,,,,,
Fe,Ni,,100%,100%,Se,100%,90%,90%,0%,,,10%,0%,,Ti,,https://api.personality-database.com/profile_images/11440.png,Ang Lee,https://www.personality-database.com/profile/11440/ang-lee-film-tv-crew-mbti-personality-type,,,,,,,,,9,,,,1,,,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,/images/profile_transparent.png,Anthony Mann,https://www.personality-database.com/profile/11419/anthony-mann-film-tv-crew-mbti-personality-type,,,,,,,1,,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/28949.png,Anthony Russo,https://www.personality-database.com/profile/28949/anthony-russo-film-tv-crew-mbti-personality-type,,,,,,,,,,,,4,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Anton Corbijn,https://www.personality-database.com/profile/20308/anton-corbijn-film-tv-crew-mbti-personality-type,,,,,,,,,,2,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Apichatpong Weerasethakul,https://www.personality-database.com/profile/11462/apichatpong-weerasethakul-film-tv-crew-mbti-personality-type,,,,,,,,,,2,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Ari Aster,https://www.personality-database.com/profile/30398/ari-aster-film-tv-crew-mbti-personality-type,,,,,,,,,,,,1,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Arnaud Desplechin,https://www.personality-database.com/profile/11516/arnaud-desplechin-film-tv-crew-mbti-personality-type,,,,,,,,,,1,,,,,,
Fe,Ni,,70%,100%,Se,90%,100%,70%,30%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/6850.png,Asghar Farhadi,https://www.personality-database.com/profile/6850/asghar-farhadi-film-tv-crew-mbti-personality-type,,,,,,,,,6,1,3,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Atom Egoyan,https://www.personality-database.com/profile/11451/atom-egoyan-film-tv-crew-mbti-personality-type,1,,,,,,,,,,,,,,,
Ni,Fe,86%,100%,,Ti,86%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Ava DuVernay,https://www.personality-database.com/profile/11478/ava-duvernay-film-tv-crew-mbti-personality-type,6,,,,,,,,,1,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/37644.png,Baz Luhrmann,https://www.personality-database.com/profile/37644/baz-luhrmann-film-tv-crew-mbti-personality-type,,,,,,,,,,,,,,4,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/34684.png,Bear Grylls,https://www.personality-database.com/profile/34684/bear-grylls-film-tv-crew-mbti-personality-type,,,,,,,,,,,,,,,,11
Ne,Fi,,67%,100%,Te,,67%,33%,33%,67%,,0%,33%,,Fi,,/images/profile_transparent.png,Béla Tarr,https://www.personality-database.com/profile/4161/bla-tarr-film-tv-crew-mbti-personality-type,,,,,,,,,,1,1,,,1,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,Ben Wheatley,https://www.personality-database.com/profile/11530/ben-wheatley-film-tv-crew-mbti-personality-type,,1,,,,,,,,,,,,,,
Ti,Ne,60%,,,Si,,60%,0%,60%,100%,,0%,40%,100%,Fe,,/images/profile_transparent.png,Billy Wilder,https://www.personality-database.com/profile/12408/billy-wilder-film-tv-crew-mbti-personality-type,,,,3,,,,,,,,,,,,2
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,/images/profile_transparent.png,Blake Edwards,https://www.personality-database.com/profile/11425/blake-edwards-film-tv-crew-mbti-personality-type,,,,,,,,,,,,,,1,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Bong Joon-ho,https://www.personality-database.com/profile/11520/bong-joonho-film-tv-crew-mbti-personality-type,,,,,,,,,,3,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,Brad Bird,https://www.personality-database.com/profile/43735/brad-bird-film-tv-crew-mbti-personality-type,,,,2,,,,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/9308.png,Brett Ratner,https://www.personality-database.com/profile/9308/brett-ratner-film-tv-crew-mbti-personality-type,,,,,,,,6,,,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/11455.png,Brian De Palma,https://www.personality-database.com/profile/11455/brian-de-palma-film-tv-crew-mbti-personality-type,,,,,,,,,,,,,,,,10
Ti,Ne,100%,,,Si,,92%,15%,77%,100%,,0%,8%,77%,Fe,,https://api.personality-database.com/profile_images/9307.png,Bryan Singer,https://www.personality-database.com/profile/9307/bryan-singer-film-tv-crew-mbti-personality-type,,2,,10,,1,,,,,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Carl Theodor Dreyer,https://www.personality-database.com/profile/11369/carl-theodor-dreyer-film-tv-crew-mbti-personality-type,,,,,,,,,2,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/50623.png,Carlos Reichenbach,https://www.personality-database.com/profile/50623/carlos-reichenbach-film-tv-crew-mbti-personality-type,1,,,,,,,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,Catherine Breillat,https://www.personality-database.com/profile/11489/catherine-breillat-film-tv-crew-mbti-personality-type,,,,1,,,,,,,,,,,,
Ni,Fe,100%,86%,,Ti,100%,100%,86%,14%,,,0%,0%,,Se,,/images/profile_transparent.png,Cecil B. DeMille,https://www.personality-database.com/profile/11509/cecil-b-demille-film-tv-crew-mbti-personality-type,6,,1,,,,,,,,,,,,,
Ne,Fi,,,100%,Fe,,100%,50%,50%,100%,,0%,0%,,Si,50%,https://api.personality-database.com/profile_images/23998.png,Charlie Brooker,https://www.personality-database.com/profile/23998/charlie-brooker-film-tv-crew-mbti-personality-type,,,,,,,,,,2,,2,,,,
Ne,Fi,,67%,100%,Te,,100%,67%,33%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Charlie Kaufman,https://www.personality-database.com/profile/32995/charlie-kaufman-film-tv-crew-mbti-personality-type,,,,,,,,,,4,,2,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,/images/profile_transparent.png,Chen Kaige,https://www.personality-database.com/profile/11420/chen-kaige-film-tv-crew-mbti-personality-type,,,,,,,,,,,,,,1,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/34548.png,Chris Carter,https://www.personality-database.com/profile/34548/chris-carter-film-tv-crew-mbti-personality-type,,,,,,,,,,,,,,,,1
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,/images/profile_transparent.png,Chris Columbus,https://www.personality-database.com/profile/40620/chris-columbus-film-tv-crew-mbti-personality-type,,,,,,,,,,,,,2,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/34086.png,Christopher Doyle,https://www.personality-database.com/profile/34086/christopher-doyle-film-tv-crew-mbti-personality-type,,,,,,,,,,,,,,1,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,/images/profile_transparent.png,Christopher McQuarrie,https://www.personality-database.com/profile/43580/christopher-mcquarrie-film-tv-crew-mbti-personality-type,,,,,,,,,,,,,,,2,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/16928.png,Christopher Miller,https://www.personality-database.com/profile/16928/christopher-miller-film-tv-crew-mbti-personality-type,,,,5,,,,,,,,,,,,
Te,Ni,,,97%,Se,71%,97%,3%,94%,,,3%,0%,97%,Fi,,https://api.personality-database.com/profile_images/2486.png,Christopher Nolan,https://www.personality-database.com/profile/2486/christopher-nolan-film-tv-crew-mbti-personality-type,,,,1,,,1,,2,,46,19,,,1,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Claire Denis,https://www.personality-database.com/profile/11487/claire-denis-film-tv-crew-mbti-personality-type,,,,,,,,,,1,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,Claude Chabrol,https://www.personality-database.com/profile/11428/claude-chabrol-film-tv-crew-mbti-personality-type,,,,3,,,,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,Claude Lanzmann,https://www.personality-database.com/profile/11449/claude-lanzmann-film-tv-crew-mbti-personality-type,,,,1,,,,,,,,,,,,
Se,Ti,,,97%,Fe,,,0%,0%,92%,100%,8%,92%,98%,Ni,,https://api.personality-database.com/profile_images/1039.png,Clint Eastwood,https://www.personality-database.com/profile/1039/clint-eastwood-people-of-classic-hollywood-mbti-personality-type,,,,,,,,2,,,,,1,,4,54
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/49443.png,Coffin Joe (Zé do Caixão),https://www.personality-database.com/profile/49443/coffin-joe-z-do-caixo-film-tv-crew-mbti-personality-type,1,,,,,,,,,,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Corneliu Porumboiu,https://www.personality-database.com/profile/11656/corneliu-porumboiu-film-tv-crew-mbti-personality-type,,,,,,,,,1,,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/26259.png,Costa-Gavras,https://www.personality-database.com/profile/26259/costagavras-film-tv-crew-mbti-personality-type,,,,,,,,,1,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Cristi Puiu,https://www.personality-database.com/profile/11657/cristi-puiu-film-tv-crew-mbti-personality-type,,,,,,,,,,,,1,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Cristian Mungiu,https://www.personality-database.com/profile/11504/cristian-mungiu-film-tv-crew-mbti-personality-type,,,,,,,,,1,,,,,,,
Ne,Fi,,71%,86%,Te,,71%,71%,0%,71%,,29%,0%,,Si,,https://api.personality-database.com/profile_images/34863.png,D. B. Weiss,https://www.personality-database.com/profile/34863/d-b-weiss-film-tv-crew-mbti-personality-type,,,,,,,1,,,5,,,,,1,
Fi,Ne,80%,100%,,Si,,100%,100%,0%,80%,,0%,0%,,Te,,/images/profile_transparent.png,D.W. Griffith,https://www.personality-database.com/profile/11409/dw-griffith-film-tv-crew-mbti-personality-type,,4,,,,,,,1,,,,,,,
Ti,Ne,60%,,,Si,,80%,0%,80%,80%,,0%,20%,80%,Fe,,https://api.personality-database.com/profile_images/10207.png,Damián Szifron,https://www.personality-database.com/profile/10207/daminszifron-film-tv-crew-mbti-personality-type,,,,3,,,,,,,1,,,1,,
Se,Fi,,89%,100%,Te,,,0%,0%,89%,100%,11%,89%,,Ni,,/images/profile_transparent.png,Damien Chazelle,https://www.personality-database.com/profile/11613/damien-chazelle-film-tv-crew-mbti-personality-type,,,,,,,,,,,,,1,7,,1
Ne,Ti,,,93%,Fe,,100%,7%,93%,100%,,0%,0%,93%,Si,,https://api.personality-database.com/profile_images/9234.png,Dan Harmon,https://www.personality-database.com/profile/9234/dan-harmon-film-tv-crew-mbti-personality-type,,,,1,,,,,,1,,13,,,,
Ti,Ne,100%,,,Si,,100%,29%,71%,71%,,0%,0%,71%,Fe,,/images/profile_transparent.png,Dan Schneider,https://www.personality-database.com/profile/15715/dan-schneider-film-tv-crew-mbti-personality-type,,2,2,3,,,,,,,,,,,,
Fi,Ne,91%,91%,,Si,,100%,91%,9%,100%,,0%,0%,,Te,,/images/profile_transparent.png,Danny Boyle,https://www.personality-database.com/profile/12409/danny-boyle-film-tv-crew-mbti-personality-type,,10,,,,,,,,,,1,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Darezhan Omirbaev,https://www.personality-database.com/profile/11459/darezhan-omirbaev-film-tv-crew-mbti-personality-type,,,,,,,,,1,,,,,,,
Ne,Fi,,67%,100%,Te,,100%,67%,33%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Dario Argento,https://www.personality-database.com/profile/5259/dario-argento-film-tv-crew-mbti-personality-type,,,,,,,,,,2,,1,,,,
Ne,Fi,,100%,100%,Te,,80%,80%,0%,87%,,7%,13%,,Si,,/images/profile_transparent.png,Darren Aronofsky,https://www.personality-database.com/profile/11519/darren-aronofsky-film-tv-crew-mbti-personality-type,,,,,,,,,1,11,,,1,2,,
Se,Fi,,100%,86%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/34864.png,David Benioff,https://www.personality-database.com/profile/34864/david-benioff-film-tv-crew-mbti-personality-type,,,,,,1,,,,,,,,6,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,David Cronenberg,https://www.personality-database.com/profile/11403/david-cronenberg-film-tv-crew-mbti-personality-type,,,,,,,,,,,,10,,,,
Te,Ni,,,100%,Se,93%,100%,41%,59%,,,0%,0%,59%,Fi,,https://api.personality-database.com/profile_images/5398.png,David Fincher,https://www.personality-database.com/profile/5398/david-fincher-film-tv-crew-mbti-personality-type,,,,,,,,,11,,14,2,,,,
Ne,Fi,,93%,95%,Te,,98%,91%,7%,73%,,2%,0%,,Si,,https://api.personality-database.com/profile_images/3031.png,David Lynch,https://www.personality-database.com/profile/3031/david-lynch-film-tv-crew-mbti-personality-type,,2,,,1,,,,13,36,1,3,,,,
Ti,Ne,100%,,,Si,,100%,25%,75%,100%,,0%,0%,75%,Fe,,/images/profile_transparent.png,David O. Russell,https://www.personality-database.com/profile/11497/david-o-russell-film-tv-crew-mbti-personality-type,,1,,3,,,,,,,,,,,,
