Aux,Dom,E,F,I,Inf,J,N,NF,NT,P,S,SJ,SP,T,Tert,X,img_url,name,profile,votes_ENFJ,votes_ENFP,votes_ENTJ,votes_ENTP,votes_ESFJ,votes_ESFP,votes_ESTJ,votes_ESTP,votes_INFJ,votes_INFP,votes_INTJ,votes_INTP,votes_ISFJ,votes_ISFP,votes_ISTJ,votes_ISTP
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/49417.png,Leslie Nielsen,https://www.personality-database.com/profile/49417/leslie-nielsen-actors-actresses-canada-mbti-personality-type,,,,,,1,,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,Mackenzie Davis,https://www.personality-database.com/profile/22627/mackenzie-davis-actors-actresses-canada-mbti-personality-type,,,,1,,,,,,,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/11749.png,Michael Ironside,https://www.personality-database.com/profile/11749/michael-ironside-actors-actresses-canada-mbti-personality-type,,,3,,,,,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/8913.png,Michael J. Fox,https://www.personality-database.com/profile/8913/michael-j-fox-actors-actresses-canada-mbti-personality-type,,,,,,,,10,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/10456.png,Michael Mando,https://www.personality-database.com/profile/10456/michael-mando-actors-actresses-canada-mbti-personality-type,,,,,,3,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,85%,85%,0%,100%,,0%,15%,,Te,,https://api.personality-database.com/profile_images/8843.png,Mike Myers,https://www.personality-database.com/profile/8843/mike-myers-actors-actresses-canada-mbti-personality-type,,11,,,,2,,,,,,,,,,
Ni,Fe,69%,100%,,Ti,63%,81%,81%,0%,,,6%,13%,,Se,,https://api.personality-database.com/profile_images/19312.png,Nina Dobrev,https://www.personality-database.com/profile/19312/nina-dobrev-actors-actresses-canada-mbti-personality-type,8,,,,1,2,,,1,4,,,,,,
Se,Se,63%,63%,,Ni,,,0%,0%,100%,100%,0%,100%,,Fe,,https://api.personality-database.com/profile_images/16772.png,Pamela Anderson,https://www.personality-database.com/profile/16772/pamela-anderson-actors-actresses-canada-mbti-personality-type,,,,,,2,,3,,,,,,3,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/11760.png,Peter Cullen,https://www.personality-database.com/profile/11760/peter-cullen-actors-actresses-canada-mbti-personality-type,,,,,,,,,,1,,,,,,
Fe,Si,,100%,85%,Ne,100%,,8%,0%,,92%,92%,0%,,Ti,,https://api.personality-database.com/profile_images/6486.png,Rachel McAdams,https://www.personality-database.com/profile/6486/rachel-mcadams-actors-actresses-canada-mbti-personality-type,1,,,,1,,,,,,,,11,,,
Ti,Ne,71%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/4758.png,Rick Moranis,https://www.personality-database.com/profile/4758/rick-moranis-actors-actresses-canada-mbti-personality-type,,,,10,,,,,,,,4,,,,
Ni,Te,83%,,,Fi,83%,83%,33%,50%,,,17%,0%,,Se,50%,/images/profile_transparent.png,Sandra Oh,https://www.personality-database.com/profile/23762/sandra-oh-actors-actresses-canada-mbti-personality-type,1,,3,,1,,,,,1,,,,,,
Ne,Ti,,,100%,Fe,,75%,0%,75%,100%,,0%,25%,75%,Si,,https://api.personality-database.com/profile_images/11097.png,Sarah Gadon,https://www.personality-database.com/profile/11097/sarah-gadon-actors-actresses-canada-mbti-personality-type,,,,,,,,,,,,3,,1,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,/images/profile_transparent.png,Sarah Polley,https://www.personality-database.com/profile/22619/sarah-polley-actors-actresses-canada-mbti-personality-type,,,,,,,,,,,,,,1,,
Fi,Fe,100%,100%,,Ni,,,0%,0%,,100%,50%,50%,,Ne,50%,https://api.personality-database.com/profile_images/19315.png,Shay Mitchell,https://www.personality-database.com/profile/19315/shay-mitchell-actors-actresses-canada-mbti-personality-type,,,,,3,3,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,Tara Strong,https://www.personality-database.com/profile/41161/tara-strong-actors-actresses-canada-mbti-personality-type,,1,,,,,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,Tom Cavanagh,https://www.personality-database.com/profile/22639/tom-cavanagh-actors-actresses-canada-mbti-personality-type,,1,,,,,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,86%,86%,0%,100%,,0%,14%,,Te,,https://api.personality-database.com/profile_images/22608.png,Tom Green,https://www.personality-database.com/profile/22608/tom-green-actors-actresses-canada-mbti-personality-type,,6,,,,1,,,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/16696.png,Vanessa Morgan,https://www.personality-database.com/profile/16696/vanessa-morgan-actors-actresses-canada-mbti-personality-type,,,,,,2,,,,,,,,,,
Fe,Ni,,83%,85%,Se,100%,100%,83%,17%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/1021.png,Cate Blanchett,https://www.personality-database.com/profile/1021/cate-blanchett-actors-actresses-oceania-mbti-personality-type,4,,3,,,,,,36,,5,,,,,
Ti,Se,97%,,,Ni,,,3%,0%,97%,97%,3%,94%,75%,Fe,,https://api.personality-database.com/profile_images/1034.png,Chris Hemsworth,https://www.personality-database.com/profile/1034/chris-hemsworth-actors-actresses-oceania-mbti-personality-type,,1,,,1,6,,27,,,,,,1,,
Ne,Fi,,98%,96%,Te,,88%,86%,2%,98%,,0%,12%,,Si,,https://api.personality-database.com/profile_images/962.png,Heath Ledger,https://www.personality-database.com/profile/962/heath-ledger-actors-actresses-oceania-mbti-personality-type,,1,,1,,,,,1,47,,,,7,,
Si,Fe,100%,90%,,Ti,93%,,3%,3%,,93%,90%,3%,,Ne,,https://api.personality-database.com/profile_images/995.png,Hugh Jackman,https://www.personality-database.com/profile/995/hugh-jackman-actors-actresses-oceania-mbti-personality-type,1,,,1,26,,1,1,,,,,,,,
Te,Ni,,,97%,Se,97%,95%,5%,89%,,,3%,3%,92%,Fi,,https://api.personality-database.com/profile_images/3145.png,Russell Crowe,https://www.personality-database.com/profile/3145/russell-crowe-actors-actresses-oceania-mbti-personality-type,,,,,,1,,,2,,33,,,,1,
Fe,Ni,,87%,97%,Se,90%,60%,60%,0%,,,30%,10%,,Ti,,https://api.personality-database.com/profile_images/6258.png,Nicole Kidman,https://www.personality-database.com/profile/6258/nicole-kidman-actors-actresses-oceania-mbti-personality-type,,,,,1,,,,18,,,,4,3,4,
Si,Fe,100%,96%,,Ti,85%,,0%,0%,,100%,85%,15%,,Ne,,https://api.personality-database.com/profile_images/9259.png,Margot Robbie,https://www.personality-database.com/profile/9259/margot-robbie-actors-actresses-oceania-mbti-personality-type,,,,,22,3,,1,,,,,,,,
Ne,Fi,,92%,100%,Te,,100%,92%,8%,92%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/963.png,Mia Wasikowska,https://www.personality-database.com/profile/963/mia-wasikowska-actors-actresses-oceania-mbti-personality-type,,,,,,,,,,22,2,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,71%,Ni,,https://api.personality-database.com/profile_images/16703.png,Adelaide Kane,https://www.personality-database.com/profile/16703/adelaide-kane-actors-actresses-oceania-mbti-personality-type,,,,,,,,,,,,,,2,,5
Se,Fi,,71%,100%,Te,,,0%,29%,71%,71%,0%,71%,,Ni,,https://api.personality-database.com/profile_images/19289.png,Alycia Debnam-Carey,https://www.personality-database.com/profile/19289/alycia-debnamcarey-actors-actresses-oceania-mbti-personality-type,,,,,,,,,,,2,,,5,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/35138.png,Anna Paquin,https://www.personality-database.com/profile/35138/anna-paquin-actors-actresses-oceania-mbti-personality-type,,,,,,,,,,3,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/29715.png,Anna Torv,https://www.personality-database.com/profile/29715/anna-torv-actors-actresses-oceania-mbti-personality-type,,,,,,,,,2,,,,,,,
Fi,Ne,100%,100%,,Si,,80%,80%,0%,100%,,0%,20%,,Te,,https://api.personality-database.com/profile_images/35139.png,Ben Mendelsohn,https://www.personality-database.com/profile/35139/ben-mendelsohn-actors-actresses-oceania-mbti-personality-type,,4,,,,1,,,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/16706.png,Bob Morley,https://www.personality-database.com/profile/16706/bob-morley-actors-actresses-oceania-mbti-personality-type,,,,,,,,,,1,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/19576.png,Cody Fern,https://www.personality-database.com/profile/19576/cody-fern-actors-actresses-oceania-mbti-personality-type,,,,,,,,,,3,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,/images/profile_transparent.png,Dacre Montgomery,https://www.personality-database.com/profile/46670/dacre-montgomery-actors-actresses-oceania-mbti-personality-type,,,3,,,,,,,,,,,,,
Te,Si,,,75%,Ne,100%,,25%,0%,,75%,75%,0%,,Fi,50%,https://api.personality-database.com/profile_images/9938.png,Daniel Feuerriegel,https://www.personality-database.com/profile/9938/daniel-feuerriegel-actors-actresses-oceania-mbti-personality-type,,,,,1,,,,1,,,,,,2,
Te,Si,,,100%,Ne,100%,,0%,17%,,83%,83%,0%,100%,Fi,,https://api.personality-database.com/profile_images/16705.png,Eliza Taylor,https://www.personality-database.com/profile/16705/eliza-taylor-actors-actresses-oceania-mbti-personality-type,,,,,,,,,,,1,,,,5,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/22633.png,Elizabeth Debicki,https://www.personality-database.com/profile/22633/elizabeth-debicki-actors-actresses-oceania-mbti-personality-type,,,,,,,,,,7,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Ellen Burbidge,https://www.personality-database.com/profile/40836/ellen-burbidge-actors-actresses-oceania-mbti-personality-type,1,,,,,,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,29%,0%,71%,71%,0%,71%,,Ni,,https://api.personality-database.com/profile_images/22526.png,Emily Browning,https://www.personality-database.com/profile/22526/emily-browning-actors-actresses-oceania-mbti-personality-type,,,,,,,,,2,,,,,5,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/10158.png,Eric Bana,https://www.personality-database.com/profile/10158/eric-bana-actors-actresses-oceania-mbti-personality-type,,5,,,,,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,25%,0%,100%,75%,0%,75%,,Ni,,https://api.personality-database.com/profile_images/35907.png,Guy Pearce,https://www.personality-database.com/profile/35907/guy-pearce-actors-actresses-oceania-mbti-personality-type,,,,,,,,,,1,,,,3,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/16712.png,Katherine Langford,https://www.personality-database.com/profile/16712/katherine-langford-actors-actresses-oceania-mbti-personality-type,,9,,,,,,,,,,,,,,
Se,Ti,,,100%,Fe,,,5%,0%,95%,95%,5%,89%,58%,Ni,,https://api.personality-database.com/profile_images/1036.png,Liam Hemsworth,https://www.personality-database.com/profile/1036/liam-hemsworth-actors-actresses-oceania-mbti-personality-type,,,,,,,,,,1,,,1,6,,11
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Maeve Dermondy,https://www.personality-database.com/profile/39946/maeve-dermondy-actors-actresses-oceania-mbti-personality-type,,,,,,,,,1,,,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,/images/profile_transparent.png,Paul Hogan,https://www.personality-database.com/profile/22554/paul-hogan-actors-actresses-oceania-mbti-personality-type,,,,,,,,,,,,,,,2,
Se,Fi,,100%,83%,Te,,,17%,0%,83%,83%,17%,67%,,Ni,,https://api.personality-database.com/profile_images/19313.png,Phoebe Tonkin,https://www.personality-database.com/profile/19313/phoebe-tonkin-actors-actresses-oceania-mbti-personality-type,,1,,,,,,,,,,,1,4,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/34493.png,Rebel Wilson,https://www.personality-database.com/profile/34493/rebel-wilson-actors-actresses-oceania-mbti-personality-type,,,,,,11,,,,,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/20848.png,Rose Byrne,https://www.personality-database.com/profile/20848/rose-byrne-actors-actresses-oceania-mbti-personality-type,,,,,,,,,,,,,8,,,
Se,Ti,,,100%,Fe,,,33%,0%,100%,67%,0%,67%,67%,Ni,,/images/profile_transparent.png,Ruby Rose,https://www.personality-database.com/profile/36987/ruby-rose-actors-actresses-oceania-mbti-personality-type,,,,,,,,,,1,,,,,,2
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/33334.png,Teagan Croft,https://www.personality-database.com/profile/33334/teagan-croft-actors-actresses-oceania-mbti-personality-type,,,,,,,,,,,,,,1,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/11734.png,Teresa Palmer,https://www.personality-database.com/profile/11734/teresa-palmer-actors-actresses-oceania-mbti-personality-type,,3,,,,,,,,,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,/images/profile_transparent.png,Thomasin McKenzie,https://www.personality-database.com/profile/20852/thomasin-mckenzie-actors-actresses-oceania-mbti-personality-type,,,,,,,,,,,,,1,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/22620.png,Toni Collette,https://www.personality-database.com/profile/22620/toni-collette-actors-actresses-oceania-mbti-personality-type,,,,,,,,,,,,,,,,4
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/11754.png,Travis Fimmel,https://www.personality-database.com/profile/11754/travis-fimmel-actors-actresses-oceania-mbti-personality-type,,,,,,,,,,,1,,,,,
Se,Ti,,,97%,Fe,,,1%,8%,96%,91%,1%,89%,97%,Ni,,https://api.personality-database.com/profile_images/1040.png,Bruce Lee,https://www.personality-database.com/profile/1040/bruce-lee-actors-actresses-asia-mbti-personality-type,,,,2,,,,,1,,1,3,,1,1,66
Fi,Ne,100%,100%,,Si,,71%,71%,0%,96%,,4%,25%,,Te,,https://api.personality-database.com/profile_images/9708.png,Jackie Chan,https://www.personality-database.com/profile/9708/jackie-chan-actors-actresses-asia-mbti-personality-type,,20,,,1,7,,,,,,,,,,
Ni,Fe,67%,67%,,Ti,67%,67%,67%,0%,,,0%,33%,,Se,,https://api.personality-database.com/profile_images/32341.png,Jet Li,https://www.personality-database.com/profile/32341/jet-li-actors-actresses-asia-mbti-personality-type,4,,,,,,,,,,,,,,,2
Fe,Ni,,,100%,Fe,,,50%,0%,,,0%,50%,,Ni,50%,/images/profile_transparent.png,Aamir Khan,https://www.personality-database.com/profile/35763/aamir-khan-actors-actresses-asia-mbti-personality-type,,,,,,,,,1,,,,,,,1
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/34202.png,Ai Hashimoto,https://www.personality-database.com/profile/34202/ai-hashimoto-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,,,,1
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,Akshay Kumar,https://www.personality-database.com/profile/49861/akshay-kumar-actors-actresses-asia-mbti-personality-type,,2,,,,,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/33332.png,Aoi Morikawa,https://www.personality-database.com/profile/33332/aoi-morikawa-actors-actresses-asia-mbti-personality-type,,1,,,,,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,/images/profile_transparent.png,Atene Faghihnasiri,https://www.personality-database.com/profile/28924/atene-faghihnasiri-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,,2,,
Se,Fi,,100%,100%,Te,,,33%,0%,100%,67%,0%,67%,,Ni,,https://api.personality-database.com/profile_images/32337.png,Bae Doona,https://www.personality-database.com/profile/32337/bae-doona-actors-actresses-asia-mbti-personality-type,,,,,,,,,,1,,,,2,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/34197.png,Bae Suzy,https://www.personality-database.com/profile/34197/bae-suzy-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,,2,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/33460.png,Cary-Hiroyuki Tagawa,https://www.personality-database.com/profile/33460/caryhiroyuki-tagawa-actors-usa-mbti-personality-type,,,,,,,,,,,,,,,,4
Fi,Ne,100%,100%,,Si,,100%,100%,0%,75%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/33457.png,Chow Yun-fat,https://www.personality-database.com/profile/33457/chow-yunfat-actors-actresses-asia-mbti-personality-type,1,3,,,,,,,,,,,,,,
Fe,Si,,100%,100%,Ne,67%,,33%,0%,,67%,67%,0%,,Ti,,https://api.personality-database.com/profile_images/31082.png,Deepika Padukone,https://www.personality-database.com/profile/31082/deepika-padukone-actors-actresses-asia-mbti-personality-type,,,,,,,,,,1,,,2,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/35083.png,Erika Sawajiri,https://www.personality-database.com/profile/35083/erika-sawajiri-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,,2,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/35084.png,Erika Toda,https://www.personality-database.com/profile/35084/erika-toda-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,,2,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/17378.png,Fan Bingbing,https://www.personality-database.com/profile/17378/fan-bingbing-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,,3,,
Fe,Fi,,75%,75%,Te,,,50%,0%,75%,,0%,50%,,Fe,50%,https://api.personality-database.com/profile_images/43087.png,Fumi Nikaido,https://www.personality-database.com/profile/43087/fumi-nikaido-actors-actresses-asia-mbti-personality-type,,,,,,,,1,1,1,,,,1,,
Fe,Fi,,100%,100%,Se,,100%,100%,0%,,,0%,0%,,Si,50%,https://api.personality-database.com/profile_images/10985.png,Gong Li,https://www.personality-database.com/profile/10985/gong-li-actors-actresses-asia-mbti-personality-type,,,,,,,,,1,1,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,/images/profile_transparent.png,Gong Yoo,https://www.personality-database.com/profile/44241/gong-yoo-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,,1,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/24258.png,Ha Jung Woo,https://www.personality-database.com/profile/24258/ha-jung-woo-actors-actresses-asia-mbti-personality-type,,,2,,,,,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/34338.png,Hana Sugisaki,https://www.personality-database.com/profile/34338/hana-sugisaki-actors-actresses-asia-mbti-personality-type,,,,,,,,1,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/35092.png,Haruka Ayase,https://www.personality-database.com/profile/35092/haruka-ayase-actors-actresses-asia-mbti-personality-type,,,,,,,,,,3,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/27830.png,Hikaru Midorikawa,https://www.personality-database.com/profile/27830/hikaru-midorikawa-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,,,,1
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/33468.png,Hiroyuki Sanada,https://www.personality-database.com/profile/33468/hiroyuki-sanada-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,,,2,
Ne,Ti,,,100%,Fe,,67%,0%,67%,67%,,33%,0%,67%,Si,,https://api.personality-database.com/profile_images/10326.png,Ji Chang Wook,https://www.personality-database.com/profile/10326/ji-chang-wook-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,2,1,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,/images/profile_transparent.png,Jing Tian,https://www.personality-database.com/profile/20278/jing-tian-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,,1,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,Jyoti Amge,https://www.personality-database.com/profile/40838/jyoti-amge-actors-actresses-asia-mbti-personality-type,,1,,,,,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/34344.png,Kana Hanazawa,https://www.personality-database.com/profile/34344/kana-hanazawa-actors-actresses-asia-mbti-personality-type,,1,,,,,,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,/images/profile_transparent.png,Kareena Kapoor,https://www.personality-database.com/profile/35764/kareena-kapoor-actors-actresses-asia-mbti-personality-type,,,,,,,,1,,,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/43378.png,Kasumi Arimura,https://www.personality-database.com/profile/43378/kasumi-arimura-actors-actresses-asia-mbti-personality-type,,,,,,,,,1,,,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/35087.png,Keiko Kitagawa,https://www.personality-database.com/profile/35087/keiko-kitagawa-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,,,1,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/37646.png,Ken Watanabe,https://www.personality-database.com/profile/37646/ken-watanabe-actors-actresses-asia-mbti-personality-type,,,,,,,,,3,,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/43524.png,Kengo Kora,https://www.personality-database.com/profile/43524/kengo-kora-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,1,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/26647.png,Kentaro Sakaguchi,https://www.personality-database.com/profile/26647/kentaro-sakaguchi-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,,1,,
Ne,Fi,,100%,100%,Te,,86%,86%,0%,100%,,0%,14%,,Si,,https://api.personality-database.com/profile_images/14152.png,Kento Yamazaki,https://www.personality-database.com/profile/14152/kento-yamazaki-actors-actresses-asia-mbti-personality-type,,,,,,,,,,6,,,,1,,
Fi,Ne,100%,100%,,Ni,,,50%,0%,100%,,0%,50%,,Te,50%,https://api.personality-database.com/profile_images/34213.png,Kiko Mizuhara,https://www.personality-database.com/profile/34213/kiko-mizuhara-actors-actresses-asia-mbti-personality-type,,1,,,,1,,,,,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/18670.png,Kim Bum,https://www.personality-database.com/profile/18670/kim-bum-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,2,,,,,
Te,Ni,,,100%,Se,100%,75%,0%,75%,,,25%,0%,100%,Fi,,/images/profile_transparent.png,Kim Hyun-joong,https://www.personality-database.com/profile/18669/kim-hyunjoong-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,3,,,,1,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,/images/profile_transparent.png,Kim So Hyun,https://www.personality-database.com/profile/34195/kim-so-hyun-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,1,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,Kim Yoo Jung,https://www.personality-database.com/profile/34196/kim-yoo-jung-actors-actresses-asia-mbti-personality-type,,1,,,,,,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,/images/profile_transparent.png,Lee Jun Ki,https://www.personality-database.com/profile/44240/lee-jun-ki-actors-actresses-asia-mbti-personality-type,,,,,,,,1,,,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/34340.png,Lee Kwang Soo,https://www.personality-database.com/profile/34340/lee-kwang-soo-actors-actresses-asia-mbti-personality-type,,,,,,,,,1,,,,,,,
Te,Si,,,60%,Ne,60%,,40%,0%,,60%,60%,0%,60%,Fi,,/images/profile_transparent.png,Lee Min-ho,https://www.personality-database.com/profile/18668/lee-minho-actors-actresses-asia-mbti-personality-type,,2,,,,,,,,,,,,,3,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,/images/profile_transparent.png,Lee Seung Gi,https://www.personality-database.com/profile/44243/lee-seung-gi-actors-actresses-asia-mbti-personality-type,,,,,1,,,,,,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,/images/profile_transparent.png,Liu Yifei,https://www.personality-database.com/profile/45156/liu-yifei-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,,,1,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,Mako,https://www.personality-database.com/profile/22544/mako-actors-actresses-asia-mbti-personality-type,,,,,,,,,,,1,,,,,
Fi,Se,80%,80%,,Ni,,,20%,20%,60%,60%,0%,60%,,Te,,https://api.personality-database.com/profile_images/29815.png,Mamoru Miyano,https://www.personality-database.com/profile/29815/mamoru-miyano-actors-actresses-asia-mbti-personality-type,1,,,,,3,,,,,1,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/35089.png,Masaki Okada,https://www.personality-database.com/profile/35089/masaki-okada-actors-actresses-asia-mbti-personality-type,,,,,,1,,,,,,,,,,
