Aux,Dom,E,F,I,Inf,J,N,NF,NT,P,S,SJ,SP,T,Tert,X,img_url,profile,votes_ENFJ,votes_ENFP,votes_ENTJ,votes_ENTP,votes_ESFJ,votes_ESFP,votes_ESTJ,votes_ESTP,votes_INFJ,votes_INFP,votes_INTJ,votes_INTP,votes_ISFJ,votes_ISFP,votes_ISTJ,votes_ISTP
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,https://www.personality-database.com/profile/36457/hameed-ali-a-h-almaas-modern-religion-mbti-personality-type,,,,,,,,,,,1,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,https://www.personality-database.com/profile/31262/heinrich-cornelius-agrippa-modern-religion-mbti-personality-type,,,,,,,,,,1,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/6269.png,https://www.personality-database.com/profile/6269/helena-blavatsky-modern-religion-mbti-personality-type,,,,,,,,,7,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,https://www.personality-database.com/profile/38645/jay-dyer-modern-religion-mbti-personality-type,,,,1,,,,,,,,,,,,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,https://api.personality-database.com/profile_images/33401.png,https://www.personality-database.com/profile/33401/jerry-falwell-jr-modern-religion-mbti-personality-type,,,,,,,1,,,,,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/2195.png,https://www.personality-database.com/profile/2195/jesse-jackson-modern-religion-mbti-personality-type,,,,,,,,,,,,,,,7,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/13533.png,https://www.personality-database.com/profile/13533/jim-jones-modern-religion-mbti-personality-type,18,,,,,,,,,,,,,,,
Te,Si,,,75%,Ne,88%,,0%,0%,,100%,88%,13%,63%,Fi,,https://api.personality-database.com/profile_images/2487.png,https://www.personality-database.com/profile/2487/ken-ham-modern-religion-mbti-personality-type,,,,,1,1,,,,,,,1,,5,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,https://api.personality-database.com/profile_images/33404.png,https://www.personality-database.com/profile/33404/kenneth-copeland-modern-religion-mbti-personality-type,,,,,,,1,,,,,,,,,
Ti,Se,83%,,,Ni,,67%,0%,67%,58%,,0%,33%,100%,Fe,,https://api.personality-database.com/profile_images/9828.png,https://www.personality-database.com/profile/9828/l-ron-hubbard-modern-religion-mbti-personality-type,,,3,3,,,,4,,,2,,,,,
Fe,Ni,,67%,67%,Se,67%,100%,67%,33%,,,0%,0%,,Ti,,/images/profile_transparent.png,https://www.personality-database.com/profile/40923/nostradamus-modern-religion-mbti-personality-type,,,,1,,,,,2,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/3256.png,https://www.personality-database.com/profile/3256/osho-modern-religion-mbti-personality-type,,7,,,,,,,,,,,,,,
Ni,Fe,60%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,https://www.personality-database.com/profile/43542/padre-fbio-de-melo-modern-religion-mbti-personality-type,3,,,,,,,,2,,,,,,,
Si,Si,,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Fi,50%,/images/profile_transparent.png,https://www.personality-database.com/profile/27810/steven-anderson-modern-religion-mbti-personality-type,,,,,,,1,,,,,,,,1,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/33647.png,https://www.personality-database.com/profile/33647/td-jakes-modern-religion-mbti-personality-type,,,,,,,,,,,,,2,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,/images/profile_transparent.png,https://www.personality-database.com/profile/31619/tariq-jamil-modern-religion-mbti-personality-type,,,,,,,,,,,,,1,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/11598.png,https://www.personality-database.com/profile/11598/tariq-ramadan-modern-religion-mbti-personality-type,1,,,,,,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/49531.png,https://www.personality-database.com/profile/49531/waldo-vieira-modern-religion-mbti-personality-type,,2,,,,,,,,,,,,,,
Si,Te,69%,,,Fi,69%,,8%,38%,,54%,54%,0%,92%,Ne,,https://api.personality-database.com/profile_images/6228.png,https://www.personality-database.com/profile/6228/zakir-naik-modern-religion-mbti-personality-type,,,,4,,,5,,1,,1,,,,2,
Fe,Si,,86%,91%,Ne,86%,,14%,5%,,82%,77%,5%,,Ti,,/images/profile_transparent.png,https://www.personality-database.com/profile/14689/abel-biblical-figures-mbti-personality-type,1,,,,,,,1,1,1,,1,16,,1,
Te,Si,,,89%,Ne,94%,,0%,11%,,89%,89%,0%,94%,Fi,,/images/profile_transparent.png,https://www.personality-database.com/profile/14296/abraham-biblical-figures-mbti-personality-type,,,1,1,,,,,,,,,1,,15,
Se,Ti,,,85%,Fe,,,0%,0%,81%,100%,19%,81%,88%,Ni,,/images/profile_transparent.png,https://www.personality-database.com/profile/10793/adam-biblical-figures-mbti-personality-type,,,,,,,2,2,,,,,1,2,2,17
Ti,Se,89%,,,Ni,,,0%,19%,81%,81%,0%,81%,96%,Fe,,/images/profile_transparent.png,https://www.personality-database.com/profile/14690/cain-biblical-figures-mbti-personality-type,,,3,,,1,,20,,,2,,,,,1
Ne,Ti,,,81%,Fe,,88%,25%,63%,63%,,13%,0%,63%,Si,,/images/profile_transparent.png,https://www.personality-database.com/profile/22383/daniel-biblical-figures-mbti-personality-type,3,,,,,,,,1,,,10,2,,,
Ni,Fe,69%,89%,,Ti,69%,94%,86%,9%,,,3%,3%,,Se,,https://api.personality-database.com/profile_images/14691.png,https://www.personality-database.com/profile/14691/david-biblical-figures-mbti-personality-type,18,2,3,,,,,1,2,8,,,1,,,
Si,Te,67%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,/images/profile_transparent.png,https://www.personality-database.com/profile/41232/deborah-biblical-figures-mbti-personality-type,,,,,,,2,,,,,,,,1,
Ti,Se,83%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,/images/profile_transparent.png,https://www.personality-database.com/profile/37269/goliath-biblical-figures-mbti-personality-type,,,,,,,,5,,,,,,,,1
Ne,Ti,,,100%,Fe,,,0%,45%,64%,55%,36%,18%,82%,Si,,/images/profile_transparent.png,https://www.personality-database.com/profile/14346/jacob-biblical-figures-mbti-personality-type,,,,,,,,,,,,5,1,1,3,1
Fe,Ni,,96%,76%,Se,92%,98%,95%,3%,,,2%,1%,,Ti,,/images/profile_transparent.png,https://www.personality-database.com/profile/2394/jesus-christ-biblical-figures-mbti-personality-type,52,2,1,2,,,,2,172,11,2,2,4,,,
Ne,Fi,,71%,100%,Te,,,50%,0%,71%,,29%,21%,,Si,50%,/images/profile_transparent.png,https://www.personality-database.com/profile/14688/job-biblical-figures-mbti-personality-type,,,,,,,,,,7,,,,3,4,
Te,Ni,,,100%,Se,100%,100%,36%,64%,,,0%,0%,64%,Fi,,/images/profile_transparent.png,https://www.personality-database.com/profile/24268/joseph-son-of-jacob-biblical-figures-mbti-personality-type,,,,,,,,,5,,9,,,,,
Ti,Ne,100%,,,Si,,67%,0%,67%,83%,,0%,33%,100%,Fe,,/images/profile_transparent.png,https://www.personality-database.com/profile/36721/king-saul-biblical-figures-mbti-personality-type,,,1,3,,,,2,,,,,,,,
Si,Te,70%,,,Fi,80%,,0%,0%,,100%,80%,20%,100%,Ne,,/images/profile_transparent.png,https://www.personality-database.com/profile/8966/martha-biblical-figures-mbti-personality-type,,,,,,,6,1,,,,,,,2,1
Ne,Fi,,100%,99%,Te,,60%,60%,0%,61%,,36%,4%,,Si,,https://api.personality-database.com/profile_images/2414.png,https://www.personality-database.com/profile/2414/mary-biblical-figures-mbti-personality-type,,1,,,,,,,2,37,,,24,3,,
Se,Fi,,100%,100%,Te,,,0%,0%,60%,100%,40%,60%,,Ni,,/images/profile_transparent.png,https://www.personality-database.com/profile/8967/mary-magdalene-biblical-figures-mbti-personality-type,,,,,,,,,,,,,4,6,,
Se,Fi,,61%,97%,Te,,,8%,36%,53%,56%,3%,53%,,Ni,,https://api.personality-database.com/profile_images/14297.png,https://www.personality-database.com/profile/14297/moses-biblical-figures-mbti-personality-type,,,,,,,1,,3,,13,,,19,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,/images/profile_transparent.png,https://www.personality-database.com/profile/47044/nimrod-biblical-figures-mbti-personality-type,,,2,,,,,,,,,,,,,
Ni,Te,77%,,,Fi,100%,73%,0%,73%,,,27%,0%,100%,Se,,/images/profile_transparent.png,https://www.personality-database.com/profile/8968/paul-biblical-figures-mbti-personality-type,,,12,,,,5,,,,4,,,,1,
Fi,Ne,100%,75%,,Si,,,46%,4%,83%,,17%,33%,,Te,50%,/images/profile_transparent.png,https://www.personality-database.com/profile/8969/peter-biblical-figures-mbti-personality-type,,11,,1,1,6,3,2,,,,,,,,
Te,Ni,,,100%,Se,76%,100%,19%,81%,,,0%,0%,81%,Fi,,/images/profile_transparent.png,https://www.personality-database.com/profile/15492/solomon-biblical-figures-mbti-personality-type,,,,,,,,,4,,12,5,,,,
Te,Si,,,64%,Ne,82%,,0%,18%,,82%,82%,0%,100%,Fi,,/images/profile_transparent.png,https://www.personality-database.com/profile/12477/thomas-the-disciple-biblical-figures-mbti-personality-type,,,,,,,4,,,,,2,,,5,
Ne,Ti,,,100%,Fe,,74%,15%,60%,57%,,23%,2%,83%,Si,,https://api.personality-database.com/profile_images/3276.png,https://www.personality-database.com/profile/3276/confucius-religious-roots-of-asia-mbti-personality-type,,,,,,,,,6,1,3,25,1,,10,1
Fe,Ni,,88%,100%,Se,85%,97%,88%,10%,,,0%,3%,,Ti,,https://api.personality-database.com/profile_images/3234.png,https://www.personality-database.com/profile/3234/gautama-buddha-religious-roots-of-asia-mbti-personality-type,,,,,,,,,60,4,2,5,,,,2
Ne,Fi,,70%,100%,Te,,95%,70%,25%,65%,,5%,0%,,Si,,https://api.personality-database.com/profile_images/3275.png,https://www.personality-database.com/profile/3275/laotzu-religious-roots-of-asia-mbti-personality-type,,,,,,,,,2,12,4,1,,,1,
Se,Fi,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,,Ni,50%,/images/profile_transparent.png,https://www.personality-database.com/profile/10790/mara-buddhist-demon-religious-roots-of-asia-mbti-personality-type,,,,,,,,,,,,,,1,,1
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,https://www.personality-database.com/profile/28853/mencius-religious-roots-of-asia-mbti-personality-type,,,,,,,,,,3,,,,,,
Ti,Ne,100%,,,Si,,54%,8%,46%,100%,,0%,46%,85%,Fe,,/images/profile_transparent.png,https://www.personality-database.com/profile/11251/sun-wukong-religious-roots-of-asia-mbti-personality-type,,1,,6,,1,,5,,,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,/images/profile_transparent.png,https://www.personality-database.com/profile/48733/tengri-religious-roots-of-asia-mbti-personality-type,,,1,,,,,,,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/35025.png,https://www.personality-database.com/profile/35025/hapi-religious-roots-of-egypt-mbti-personality-type,,,,,1,,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,https://www.personality-database.com/profile/38592/hathor-religious-roots-of-egypt-mbti-personality-type,,1,,,,,,,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/6304.png,https://www.personality-database.com/profile/6304/horus-religious-roots-of-egypt-mbti-personality-type,12,,,,,,,,,,,,,,,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,https://api.personality-database.com/profile_images/6303.png,https://www.personality-database.com/profile/6303/osiris-religious-roots-of-egypt-mbti-personality-type,,,,,,,7,,,,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/35162.png,https://www.personality-database.com/profile/35162/ra-religious-roots-of-egypt-mbti-personality-type,,,11,,,,,,,,,,,,,
Fi,Se,94%,100%,,Ni,,,19%,0%,71%,81%,12%,69%,,Te,,https://api.personality-database.com/profile_images/5184.png,https://www.personality-database.com/profile/5184/aphrodite-religious-roots-of-grecoroman-mbti-personality-type,9,1,,,6,33,,,,,,,,3,,
Fi,Ne,92%,94%,,Si,,98%,92%,6%,96%,,0%,2%,,Te,,https://api.personality-database.com/profile_images/5191.png,https://www.personality-database.com/profile/5191/apollo-religious-roots-of-grecoroman-mbti-personality-type,1,39,,3,,1,,,1,3,,,,,,
Ti,Se,98%,,,Ni,,,0%,2%,96%,98%,4%,94%,90%,Fe,,https://api.personality-database.com/profile_images/5186.png,https://www.personality-database.com/profile/5186/ares-religious-roots-of-grecoroman-mbti-personality-type,,,,,1,4,1,43,,,,1,,,,
Se,Ti,,,100%,Fe,,,24%,2%,69%,73%,7%,67%,67%,Ni,,https://api.personality-database.com/profile_images/5185.png,https://www.personality-database.com/profile/5185/artemis-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,,,10,1,1,,1,3,2,27
Te,Ni,,,96%,Se,98%,97%,1%,96%,,,3%,0%,98%,Fi,,https://api.personality-database.com/profile_images/5180.png,https://www.personality-database.com/profile/5180/athena-religious-roots-of-grecoroman-mbti-personality-type,,,4,,,,,,1,,85,2,1,,2,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/37720.png,https://www.personality-database.com/profile/37720/cassa-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,,,,,1,,,,,
Fi,Se,78%,100%,,Ni,,,22%,0%,89%,78%,0%,78%,,Te,,https://api.personality-database.com/profile_images/20555.png,https://www.personality-database.com/profile/20555/calypso-religious-roots-of-grecoroman-mbti-personality-type,,,,,,7,,,1,1,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/30650.png,https://www.personality-database.com/profile/30650/cerberus-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,,,,,,,,,,8
Te,Ni,,,100%,Se,88%,100%,13%,88%,,,0%,0%,88%,Fi,,https://api.personality-database.com/profile_images/16794.png,https://www.personality-database.com/profile/16794/circe-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,,,,2,14,,,,,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,https://api.personality-database.com/profile_images/20348.png,https://www.personality-database.com/profile/20348/creon-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,4,,,,,,,,,
Si,Te,67%,,,Fi,100%,,0%,25%,,75%,75%,0%,100%,Ne,,https://api.personality-database.com/profile_images/30788.png,https://www.personality-database.com/profile/30788/cronus-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,8,,,,3,,,,1,
Ne,Ti,,,86%,Fe,,100%,0%,100%,81%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/5308.png,https://www.personality-database.com/profile/5308/daedalus-religious-roots-of-grecoroman-mbti-personality-type,,,,3,,,,,,,4,14,,,,
Fe,Si,,96%,85%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/5183.png,https://www.personality-database.com/profile/5183/demeter-religious-roots-of-grecoroman-mbti-personality-type,,,,,4,,,,,,,,21,,1,
Fe,Ni,,,100%,Fe,,100%,50%,50%,,,0%,0%,,Si,50%,https://api.personality-database.com/profile_images/49767.png,https://www.personality-database.com/profile/49767/dike-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,,,1,,,1,,,,
Fi,Se,94%,92%,,Ni,,,22%,6%,98%,72%,0%,72%,,Te,,https://api.personality-database.com/profile_images/5187.png,https://www.personality-database.com/profile/5187/dionysus-religious-roots-of-grecoroman-mbti-personality-type,,8,,3,,35,,1,1,2,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/50160.png,https://www.personality-database.com/profile/50160/eirene-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,,,,1,,,,,,
Fi,Se,71%,86%,,Ni,,,14%,14%,86%,71%,14%,57%,,Te,,https://api.personality-database.com/profile_images/10791.png,https://www.personality-database.com/profile/10791/epimetheus-religious-roots-of-grecoroman-mbti-personality-type,,1,,,,4,,,,,,1,1,,,
Ti,Ne,100%,,,Si,,91%,0%,91%,100%,,0%,9%,100%,Fe,,https://api.personality-database.com/profile_images/6909.png,https://www.personality-database.com/profile/6909/eris-religious-roots-of-grecoroman-mbti-personality-type,,,,10,,,,1,,,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/35317.png,https://www.personality-database.com/profile/35317/eros-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,,,,,,,,7,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/50000.png,https://www.personality-database.com/profile/50000/eunomia-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,,,,,,,,,1,
Fe,Fe,67%,100%,,Ti,100%,67%,67%,0%,,,33%,0%,,Ne,,/images/profile_transparent.png,https://www.personality-database.com/profile/41442/gaia-religious-roots-of-grecoroman-mbti-personality-type,1,,,,1,,,,1,,,,,,,
Te,Ni,,,97%,Se,84%,85%,4%,81%,,,12%,3%,95%,Fi,,https://api.personality-database.com/profile_images/5179.png,https://www.personality-database.com/profile/5179/hades-religious-roots-of-grecoroman-mbti-personality-type,,,,2,,,,,2,1,52,7,,1,9,1
Te,Ni,,,100%,Se,96%,100%,8%,92%,,,0%,0%,92%,Fi,,https://api.personality-database.com/profile_images/14747.png,https://www.personality-database.com/profile/14747/hecate-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,,,1,1,22,,,,,
Si,Fe,100%,83%,,Ti,83%,,0%,0%,,100%,83%,17%,,Ne,,https://api.personality-database.com/profile_images/31735.png,https://www.personality-database.com/profile/31735/hector-religious-roots-of-grecoroman-mbti-personality-type,,,,,4,1,1,,,,,,,,,
Se,Ti,,,100%,Fe,,,0%,8%,95%,92%,5%,87%,100%,Ni,,https://api.personality-database.com/profile_images/5204.png,https://www.personality-database.com/profile/5204/hephaestus-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,,,,,,3,,,2,33
Si,Fe,97%,94%,,Ti,100%,,3%,0%,,97%,97%,0%,,Ne,,https://api.personality-database.com/profile_images/5205.png,https://www.personality-database.com/profile/5205/hera-religious-roots-of-grecoroman-mbti-personality-type,1,,,,29,,2,,,,,,1,,,
Ti,Se,78%,,,Ni,,,0%,0%,89%,100%,11%,89%,78%,Fe,,https://api.personality-database.com/profile_images/35551.png,https://www.personality-database.com/profile/35551/heracles-religious-roots-of-grecoroman-mbti-personality-type,,,,,,1,,6,,,,,1,,,1
Fe,Si,,100%,100%,Ne,96%,,4%,0%,,96%,96%,0%,,Ti,,https://api.personality-database.com/profile_images/5190.png,https://www.personality-database.com/profile/5190/hestia-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,,,,1,,,22,,,
Ti,Se,100%,,,Ni,,,0%,14%,100%,86%,0%,86%,100%,Fe,,https://api.personality-database.com/profile_images/20231.png,https://www.personality-database.com/profile/20231/jason-religious-roots-of-grecoroman-mbti-personality-type,,,,1,,,,6,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/20350.png,https://www.personality-database.com/profile/20350/jocasta-religious-roots-of-grecoroman-mbti-personality-type,,2,,,,,,,,,,,,,,
Se,Fi,,100%,67%,Te,,,0%,0%,67%,100%,33%,67%,,Ni,,https://api.personality-database.com/profile_images/20351.png,https://www.personality-database.com/profile/20351/medea-religious-roots-of-grecoroman-mbti-personality-type,,,,,1,,,,,,,,,2,,
Te,Ni,,,100%,Se,82%,82%,27%,55%,,,0%,18%,73%,Fi,,https://api.personality-database.com/profile_images/35541.png,https://www.personality-database.com/profile/35541/medusa-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,,,3,,6,,,,,2
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,/images/profile_transparent.png,https://www.personality-database.com/profile/47556/meliae-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,,,,,,,1,,,
Te,Ni,,,100%,Se,88%,100%,18%,82%,,,0%,0%,82%,Fi,,https://api.personality-database.com/profile_images/6771.png,https://www.personality-database.com/profile/6771/morpheus-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,,,1,2,14,,,,,
Ni,Te,83%,,,Fi,78%,94%,0%,94%,,,0%,6%,94%,Se,,https://api.personality-database.com/profile_images/20230.png,https://www.personality-database.com/profile/20230/narcissus-religious-roots-of-grecoroman-mbti-personality-type,,,12,3,,,,,,,2,,,1,,
Te,Ni,,,100%,Se,100%,100%,43%,57%,,,0%,0%,57%,Fi,,https://api.personality-database.com/profile_images/30678.png,https://www.personality-database.com/profile/30678/nemesis-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,,,3,,4,,,,,
Te,Si,,,100%,Ne,100%,,0%,10%,,90%,90%,0%,100%,Fi,,https://api.personality-database.com/profile_images/20227.png,https://www.personality-database.com/profile/20227/penelope-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,,,,,1,,,,9,
Ne,Fi,,100%,100%,Te,,88%,88%,0%,93%,,2%,9%,,Si,,https://api.personality-database.com/profile_images/5182.png,https://www.personality-database.com/profile/5182/persephone-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,,,2,36,,,1,4,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/31068.png,https://www.personality-database.com/profile/31068/perseus-religious-roots-of-grecoroman-mbti-personality-type,,,,,6,,,,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/6773.png,https://www.personality-database.com/profile/6773/phobetor-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,,,,3,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/35741.png,https://www.personality-database.com/profile/35741/polyphemus-religious-roots-of-grecoroman-mbti-personality-type,,,1,,,,,,,,,,,,,
Si,Te,97%,,,Fi,90%,,3%,19%,,77%,71%,6%,87%,Ne,,https://api.personality-database.com/profile_images/5178.png,https://www.personality-database.com/profile/5178/poseidon-religious-roots-of-grecoroman-mbti-personality-type,,1,6,,2,,20,1,,,,,,1,,
Ti,Ne,78%,,,Si,,81%,4%,78%,78%,,15%,4%,85%,Fe,,https://api.personality-database.com/profile_images/5188.png,https://www.personality-database.com/profile/5188/prometheus-religious-roots-of-grecoroman-mbti-personality-type,,,1,16,2,,2,,1,,,4,,1,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/35316.png,https://www.personality-database.com/profile/35316/psyche-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,,,6,,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/35230.png,https://www.personality-database.com/profile/35230/sisyphus-religious-roots-of-grecoroman-mbti-personality-type,,,2,,,,,,,,,,,,,
Ne,Ti,,,55%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/31424.png,https://www.personality-database.com/profile/31424/sphinx-religious-roots-of-grecoroman-mbti-personality-type,,,,5,,,,,,,,6,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,67%,Ni,,https://api.personality-database.com/profile_images/24367.png,https://www.personality-database.com/profile/24367/telemachus-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,,,,,,,,1,,2
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,https://api.personality-database.com/profile_images/35026.png,https://www.personality-database.com/profile/35026/themis-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,2,,,,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/20349.png,https://www.personality-database.com/profile/20349/tiresias-religious-roots-of-grecoroman-mbti-personality-type,,,,,,,,,4,,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,/images/profile_transparent.png,https://www.personality-database.com/profile/47555/uranus-religious-roots-of-grecoroman-mbti-personality-type,,,1,,,,,,,,,,,,,
Ni,Te,100%,,,Fi,94%,85%,1%,83%,,,10%,6%,96%,Se,,https://api.personality-database.com/profile_images/5177.png,https://www.personality-database.com/profile/5177/zeus-religious-roots-of-grecoroman-mbti-personality-type,1,,59,,1,1,6,3,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,https://www.personality-database.com/profile/28574/abyzou-religious-roots-of-indoeurope-mbti-personality-type,,,,,,,,,,,,1,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,/images/profile_transparent.png,https://www.personality-database.com/profile/30648/asmodeus-religious-roots-of-indoeurope-mbti-personality-type,,,,,,,,1,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,https://www.personality-database.com/profile/28576/baphomet-religious-roots-of-indoeurope-mbti-personality-type,,,,6,,,,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,https://www.personality-database.com/profile/30649/belphegor-religious-roots-of-indoeurope-mbti-personality-type,,,,2,,,,,,,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,https://www.personality-database.com/profile/31119/chernobog-religious-roots-of-indoeurope-mbti-personality-type,,,,,,,,,,,2,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,https://www.personality-database.com/profile/28569/mephistopheles-religious-roots-of-indoeurope-mbti-personality-type,,,,5,,,,,,,,,,,,
Si,Te,75%,,,Fi,100%,,0%,25%,,75%,75%,0%,100%,Ne,,/images/profile_transparent.png,https://www.personality-database.com/profile/5616/perun-religious-roots-of-indoeurope-mbti-personality-type,,,,,,,3,,,,1,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,/images/profile_transparent.png,https://www.personality-database.com/profile/6045/tyr-religious-roots-of-indoeurope-mbti-personality-type,,,,,,,,6,,,,,,,,
Ne,Ti,,,67%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,https://www.personality-database.com/profile/5617/veles-religious-roots-of-indoeurope-mbti-personality-type,,,,1,,,,,,,,2,,,,
